"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_WNT_BETA_CATENIN_SIGNALING",38,0.633412373051599,1.74933576691643,0.000993743785221942,0.00245820831081217,0.00143040813522154,2233,"tags=42%, list=14%, signal=36%","4609/3714/28514/79885/8312/1856/2648/4851/51176/5467/9612/5664/10014/182/8321/1454",0.45505986738723
"HALLMARK_KRAS_SIGNALING_UP","HALLMARK_KRAS_SIGNALING_UP",186,0.559748663564883,1.69213493082885,4.2637373905621e-08,2.00395657356419e-07,1.16608335137791e-07,2837,"tags=39%, list=18%, signal=32%","6364/3976/83483/4318/6004/6696/7852/2012/9358/27299/9314/1438/3689/5743/10457/80201/101/10912/1839/7805/5328/4320/23645/719/3553/3936/57332/51129/23643/10320/2995/220/25960/2022/6662/2162/7166/2324/3394/64123/3587/1520/6324/3561/7133/639/2207/3627/7869/51311/5327/7185/1636/1240/2982/2069/650/3800/1794/51704/5473/951/330/2150/23531/11184/2048/10083/56172/6616/50486/7128",0.719512826338911
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",193,0.54251178714176,1.6467076952899,3.36049653906116e-07,1.43584852123522e-06,8.35506656082415e-07,3280,"tags=36%, list=21%, signal=29%","3569/9021/6347/9636/2209/1026/5743/6398/972/7127/3665/3117/969/3959/4283/10797/3383/3123/10437/5214/1439/4061/3662/3108/10581/5699/10791/3001/3394/5292/3587/4502/3601/10875/57823/3105/2357/5371/84166/7412/10410/3627/942/6375/3106/5777/7378/3937/1240/10616/85441/6373/26524/6890/834/9688/22914/5698/7128/3560/25939/7903/9961/3659/4792/84159/10068/6892/3695",0.674962860011025
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",182,0.54153506172477,1.64435529874808,2.22520677331905e-06,8.71539319549962e-06,5.0714047599889e-06,3877,"tags=49%, list=25%, signal=37%","4318/7070/7106/7450/1307/7122/6624/4192/1462/5880/3914/4313/7791/5600/3383/6237/9672/71/3918/5871/9080/4597/23114/10398/3265/1004/6850/6714/57555/8751/5310/2200/24146/7533/7045/1265/6810/5788/7412/2962/1002/10174/942/6376/87/3675/7185/140885/55742/51466/3680/2318/649/4478/7408/3384/10290/5818/4902/3691/10458/1013/2533/147/347902/5335/947/9344/4627/3728/81/3638/60/5089/8449/54413/1366/80381/7410/7283/3636/10109/1009/7414/143903/51148/8189/9459/9379",0.627256739718528
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP",143,0.540815572678982,1.63092271212129,2.35152478008596e-05,7.36811097760268e-05,4.28743399703822e-05,3949,"tags=41%, list=25%, signal=31%","3164/3569/2354/3726/2353/467/3306/6535/4072/7832/8692/682/27295/3383/226/578/5979/3134/997/4323/8878/8694/896/9355/2026/5045/3014/3162/9296/6415/58525/10948/1212/650/409/2237/2878/2744/1742/7263/6890/388/3659/4792/3337/10439/4245/7301/637/5538/5580/1267/11333/2326/5334/2011/27161/10105/10494",0.575610261071129
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",32,0.592772232649835,1.60027718784307,0.00872534552136118,0.0186405108865443,0.0108467367470535,2673,"tags=53%, list=17%, signal=44%","595/28514/26508/2648/4851/5467/408/5664/3955/182/8321/1840/3280/4854/84441/55851/7472",0.380730400722792
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",187,0.515692989105867,1.56230180420075,2.26944878595785e-05,7.36811097760268e-05,4.28743399703822e-05,3559,"tags=40%, list=23%, signal=31%","3976/6004/6696/4609/2012/822/4050/23764/4582/4616/152007/9173/29851/9308/6510/6515/1291/3662/6050/962/22822/975/974/5732/7052/3394/4641/1316/5292/3587/9144/27242/10875/896/7133/8477/5045/10410/3627/5745/6402/942/3563/2027/2323/7185/3099/23075/3586/64866/650/8553/5339/10397/8530/123/11230/960/4839/1893/3560/388/3559/894/3604/8600/3685/55509/4783/5269/333/10970/8829/1233",0.575610261071129
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",52,0.55169070365571,1.55039768703187,0.00991469373885806,0.020260461118536,0.0117893704450615,2278,"tags=27%, list=15%, signal=23%","3726/7057/4053/3399/5054/23645/7040/3397/2022/6497/5045/9612/4092/650",0.380730400722792
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",188,0.505235716844042,1.53194775104331,3.54481768037783e-05,0.000104129019361099,6.05916901963228e-05,4098,"tags=41%, list=26%, signal=31%","2194/2353/4609/1960/7033/8614/771/9314/1999/4582/595/4681/3875/27295/64699/26353/2274/2296/5979/91683/399665/64919/7052/7466/3880/5366/9094/9612/10514/7869/8140/23223/124583/54020/56944/6513/221/23286/3856/3625/8553/7739/3280/26509/57419/9368/9145/29107/960/84187/11031/27134/29984/22996/3705/5420/23030/267/10439/1366/9467/89797/9214/863/7071/5914/2717/11098/2697/949/6387/23052/10105/9846/9862/4603/7357/64284",0.557332238758646
"HALLMARK_COAGULATION","HALLMARK_COAGULATION",126,0.512693879284648,1.52262809710909,0.00035937947558401,0.000938379741802694,0.000546034284685251,2900,"tags=33%, list=19%, signal=27%","4318/7076/1397/7057/712/23764/7450/5054/2934/5328/7056/4313/4316/5155/4320/733/4324/2152/6678/301/3249/345/2783/335/5341/4323/2200/5045/7980/10411/4485/5327/5028/649/6284/824/7078/5624/5654/10603/9948/8237",0.49849310876659
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT",188,0.483862915094914,1.4671423256122,0.000271365820135007,0.000750246679196783,0.000436561437297989,4772,"tags=47%, list=31%, signal=33%","3569/2919/7076/6280/3958/712/2219/23764/6283/5054/1509/1284/714/3665/7941/9806/5155/4324/2152/3003/1847/391/2783/6714/23533/5341/3001/7454/4323/5292/7077/1520/60489/3932/7980/6810/2207/10938/4057/3303/5327/3937/3684/5294/2793/1051/5531/6284/834/51734/255738/5698/8851/7128/3659/10019/5329/337/146547/1508/8445/5580/5321/3988/30818/3002/948/475/2625/1378/308/4035/6047/2771/4855/8754/341/1465/51548/1608/5216/54331/27445/1075/3796/7511/200316/966/2534",0.49849310876659
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",183,0.4727253291687,1.43617176767705,0.00192350344736985,0.00452023310131914,0.00263028083209447,2738,"tags=28%, list=18%, signal=24%","2353/1844/6280/1960/7033/7177/771/9314/7538/4192/6446/595/6768/4681/27295/64699/2171/26353/2296/5979/1152/3918/7153/3993/399665/2261/7466/3880/7054/2109/51599/7980/9612/4057/7869/8140/5777/7264/4665/221/26509/57419/9368/9231/9254/29107/960/11012/7263/11031/27134/7517",0.45505986738723
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",48,0.503315533257096,1.4157902570515,0.0407523510971787,0.0766144200626959,0.0445812054458286,2930,"tags=27%, list=19%, signal=22%","4353/3726/4046/22904/1032/5214/2539/4363/2242/112398/2878/5524/2068",0.227987202850442
"HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEDGEHOG_SIGNALING",33,0.528879230606197,1.41440296122157,0.0496688741721854,0.0890449125153237,0.0518143912791212,3570,"tags=39%, list=23%, signal=30%","43/7070/1271/2735/5371/7090/2114/1808/8851/4627/1400/8829/4897",0.211400189384923
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",188,0.462052051073231,1.40100863202647,0.00223126088031968,0.00499377435119168,0.00290583000065003,2303,"tags=24%, list=15%, signal=21%","8870/6781/7852/7033/8614/4282/1999/54541/10331/1462/1289/3425/2817/5768/5315/2719/226/26229/1365/1468/79586/5214/9672/9123/9080/51129/375790/2539/10164/6662/5834/2239/8912/983/1634/7045/2026/54480/55501/3099/7264/9435/6676/10616/6382/11285",0.431707695803346
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",98,0.466625320290519,1.38346859139758,0.0179597671286082,0.0351712106268577,0.0204657943694063,3706,"tags=33%, list=24%, signal=25%","7852/1869/1026/396/7186/156/3265/983/6195/8878/207/1072/3561/51295/3932/6503/5300/2872/6513/84335/57761/5606/5335/27071/7249/811/5499/4803/5579/375/4793/1019",0.352487857583619
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
