"ensembl_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"ENSG00000188811",1232.28217690453,-0.150947879452071,0.0588750675468773,-2.5638676224343,0.0103513015863352,0.0255546736510142,-0.142758741534142,0.0577129570747505,"NHLRC3"
"ENSG00000139546",151.407824692251,0.209736943791729,0.0818236783571214,2.56327933433067,0.0103688589077621,0.0255907530697444,0.19139087466759,0.0801799231663485,"TARBP2"
"ENSG00000170419",15.3832049065663,-0.51989781202499,0.20282614071201,-2.5632682759723,0.0103691891954915,0.0255907530697444,-0.396300560417998,0.206582921000629,"VSTM2A"
"ENSG00000105085",108.519341537951,0.253080000111864,0.0987394632370172,2.56310893147518,0.0103739494886347,0.0255984611257348,0.224449665438791,0.097023263030047,"MED26"
"ENSG00000131171",684.732235146338,0.252069929476023,0.0983583218238143,2.56277175944041,0.0103840286529661,0.0256192893730564,0.225193442274516,0.0967997542601794,"SH3BGRL"
"ENSG00000154134",53.9051557820366,0.414807465673407,0.161879504155116,2.56244586267036,0.0103937790439749,0.0256393000332284,0.331949518796821,0.165075190550671,"ROBO3"
"ENSG00000136932",224.825150249007,-0.170437151564525,0.0665187321811321,-2.56224293482354,0.0103998544858881,0.0256502404725288,-0.159107670477721,0.0650120682354157,"TRMO"
"ENSG00000113205",12.8879582430329,0.612696688186447,0.239223768340677,2.5611865093351,0.010431533804401,0.0257020433998482,0.438749942946486,0.261844517546015,"PCDHB3"
"ENSG00000143061",161.011860278449,0.866255999555504,0.338228138644189,2.56115887645526,0.0104323635901283,0.0257020433998482,0.52930037682454,0.439028236723182,"IGSF3"
"ENSG00000165417",1090.96141037356,-0.146611745630525,0.0572423220851809,-2.56124734793874,0.0104297070933934,0.0257020433998482,-0.138851268877426,0.0561327425601627,"GTF2A1"
"ENSG00000166839",93.2438940057291,0.288305769276636,0.11256256748173,2.56129347194778,0.0104283223855012,0.0257020433998482,0.249904808490226,0.111230573013332,"ANKDD1A"
"ENSG00000168040",55.8617924121035,0.330264239139646,0.128948255606419,2.56121525325393,0.010430670717679,0.0257020433998482,0.278885613147079,0.128161659273081,"FADD"
