"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol"
"ENSG00000249835",12.4120792506527,1.22831340251046,0.336899242403994,8.80830098499683e-06,0.000150603735992661,"VCAN-AS1"
"ENSG00000182853",10.7805368426206,1.26344216648803,0.345506403149161,9.08343387865385e-06,0.000154300536794906,"VMO1"
"ENSG00000113070",40.7494084966459,1.18301435697053,0.260982117252451,9.2449848098029e-06,0.000156452823173326,"HBEGF"
"ENSG00000125652",67.3687876835172,1.01962921024896,0.277626330091336,9.30707060770236e-06,0.000157294286730532,"ALKBH7"
"ENSG00000131080",28.7904710837397,1.07220212819425,0.292618298894229,9.37372913039348e-06,0.000158290602714533,"EDA2R"
"ENSG00000101057",5.73608017250814,1.04230536902234,0.279322649230016,9.40516518494282e-06,0.00015856583750108,"MYBL2"
"ENSG00000172724",89.2620773641029,1.10106464192899,0.302758606724648,9.5926977664777e-06,0.000161124724340164,"CCL19"
"ENSG00000043591",14.3344537496405,1.052649997635,0.285967518982839,9.72119540399894e-06,0.000162672144177886,"ADRB1"
"ENSG00000267534",9.89711832279131,1.09479019789803,0.296854800484273,9.92371534026026e-06,0.000165402546061887,"S1PR2"
"ENSG00000131037",19.5739436002965,1.1184050210685,0.308447368795754,1.01141897712124e-05,0.00016764162856019,"EPS8L1"
"ENSG00000172366",131.543406345845,1.04554075556219,0.287709847389921,1.02930964729535e-05,0.000169890152184368,"MCRIP2"
"ENSG00000108551",52.0230286674548,2.18551042344869,0.371739127086065,1.04536261577446e-05,0.000171817811523683,"RASD1"
"ENSG00000240606",17.4807992238865,1.23049005511225,0.271250662970758,1.05278386327129e-05,0.000172718262689943,"RN7SL564P"
"ENSG00000173369",932.944105199412,1.09702051735138,0.304261250070271,1.07174550963834e-05,0.000174670703655888,"C1QB"
"ENSG00000211653",37.0740474014144,1.07148420978509,0.295848195901879,1.09179366628149e-05,0.000177041835689175,"IGLV1-40"
"ENSG00000211942",14.5149787801888,1.12045913505366,0.310003277740772,1.1391948592941e-05,0.000182748022706362,"IGHV3-13"
"ENSG00000164694",67.65305218613,1.05486108576708,0.292697618219572,1.15560819972161e-05,0.000184627062961114,"FNDC1"
"ENSG00000112486",12.5953624390576,1.48401612078576,0.42095102591093,1.16466386241021e-05,0.000185696228006612,"CCR6"
"ENSG00000149256",157.477942027504,1.16247652196525,0.326297406402333,1.1666453685671e-05,0.000185917836473579,"TENM4"
"ENSG00000169429",30.8242359242974,3.41259880947946,0.375932072735063,1.27873473888081e-05,0.00019982853259109,"CXCL8"
"ENSG00000158806",27.4562038873292,1.20481025946846,0.34055385947411,1.31285565974149e-05,0.000204044520094145,"NPM2"
"ENSG00000184956",192.464009224958,1.07522087514338,0.303242286823244,1.36279840491141e-05,0.00021045357578745,"MUC6"
"ENSG00000240382",48.3133732206474,1.0471820005116,0.294357104695382,1.36906440107675e-05,0.00021121363705566,"IGKV1-17"
"ENSG00000211669",20.0280550935265,1.29482478350782,0.370798337997938,1.4072617138866e-05,0.000215729788393172,"IGLV3-10"
"ENSG00000118523",273.191194201867,1.49817987541848,0.292822564128121,1.42758939884339e-05,0.000217361552558393,"CCN2"
"ENSG00000181790",4.58801495671234,1.16039916095661,0.321680095096869,1.43379755509124e-05,0.00021809545966262,"ADGRB1"
"ENSG00000040608",10.5846149774521,1.24230449375112,0.355058226252148,1.51111759915586e-05,0.000227871313200922,"RTN4R"
"ENSG00000125144",2575.29777229414,1.11137301675735,0.313945181756712,1.51600235331651e-05,0.000228169971050405,"MT1G"
"ENSG00000213860",40.5282218357077,1.77681052024552,0.53088231829172,1.53838069554762e-05,0.000230544357359464,"RPL21P75"
"ENSG00000204851",18.2566517197659,1.011513694243,0.284951281516844,1.56750627607768e-05,0.000233905281253643,"PNMA8B"
"ENSG00000174885",31.567817788236,1.01983265024611,0.28910860545193,1.59251448685143e-05,0.000236849788281084,"NLRP6"
"ENSG00000116741",164.83999824225,1.19367099846438,0.206100178618271,1.61347281681002e-05,0.00023928961618229,"RGS2"
"ENSG00000115380",416.176565305285,1.12122432154813,0.322011206935314,1.62542180882376e-05,0.000240783583345412,"EFEMP1"
"ENSG00000166924",3.70223455458344,1.30674218132906,0.36757638523018,1.62586000082404e-05,0.000240783583345412,"NYAP1"
"ENSG00000231475",27.4588872336666,1.13028290543784,0.323098113960932,1.64011500710016e-05,0.000241982414146149,"IGHV4-30-2"
"ENSG00000181029",33.5289467125864,1.26571953923415,0.36777903981613,1.69703857061057e-05,0.000248398389007954,"TRAPPC5"
"ENSG00000004939",11.4912768442511,1.00585930958243,0.284822014993643,1.7057995755294e-05,0.00024944838278542,"SLC4A1"
"ENSG00000211966",88.633602922505,1.08329075927087,0.311336023873447,1.73374270017128e-05,0.000252594335167282,"IGHV5-51"
"ENSG00000188013",4.90082224377658,1.20202843705595,0.340761875482993,1.80215073936052e-05,0.000260148778755828,"MEIS3P2"
"ENSG00000147799",15.9001086475702,1.04926431111754,0.299111770128635,1.82753904654092e-05,0.000262727548383326,"ARHGAP39"
"ENSG00000242559",18.3640730173125,1.02398917419632,0.292844725639795,1.85973618028751e-05,0.000265896584175228,"RN7SL144P"
"ENSG00000162068",7.31108303593366,1.39256455513016,0.4081294522655,1.99085306086898e-05,0.000280432757915143,"NTN3"
"ENSG00000168398",24.8564526603207,2.31571487289313,0.330485591556887,2.03708235799088e-05,0.000285155234664684,"BDKRB2"
"ENSG00000156510",169.286411438824,1.25830840745307,0.374270450519631,2.14830011726923e-05,0.000297280843176146,"HKDC1"
"ENSG00000170442",2.70192579294421,1.97322112823331,0.591991397859275,2.33184830864822e-05,0.000316820860127881,"KRT86"
"ENSG00000172201",85.8134379874099,1.02788059812231,0.301131868101845,2.34686279023794e-05,0.00031858535657027,"ID4"
"ENSG00000142694",7.87550057725495,1.21818031997962,0.356004010009046,2.38563488964747e-05,0.000322872360215595,"EVA1B"
"ENSG00000188290",3.01011137304433,1.54001011874275,0.455719745047131,2.43696568252355e-05,0.000328454089139369,"HES4"
"ENSG00000204583",35.1114518135547,1.039400128013,0.306753761758315,2.56650111426608e-05,0.000343650890570626,"LRCOL1"
"ENSG00000199352",192.75921135065,1.11095789945752,0.332451481160615,2.67299904467784e-05,0.000354736773555937,"RNA5S1"
"ENSG00000167779",18.9849681219519,1.02221375403399,0.300242937971643,2.78431382938555e-05,0.000365191345585435,"IGFBP6"
"ENSG00000196878",105.411455751328,1.06379361806228,0.20952207074101,2.80574766358873e-05,0.000367559500982088,"LAMB3"
"ENSG00000159189",512.635092003376,1.12565563742846,0.338498353869221,2.81507555847935e-05,0.000368150497298261,"C1QC"
"ENSG00000206047",32.5085844948307,1.68363646048505,0.528682990708914,2.8491643050232e-05,0.000372143962799912,"DEFA1"
"ENSG00000240972",133.013780226439,1.32294715703466,0.407894881097606,3.02253184154082e-05,0.000390246859705266,"MIF"
"ENSG00000211904",8.4186257255661,1.05097657830071,0.310389883959524,3.04511926872726e-05,0.000392647666706352,"IGHJ2"
"ENSG00000100448",14.1983263556005,1.05251427486524,0.313113794801324,3.11812330222976e-05,0.000400777680555716,"CTSG"
"ENSG00000154553",200.883068671894,1.03467167891382,0.311318587673025,3.14821574367116e-05,0.000403277993684843,"PDLIM3"
"ENSG00000153976",18.7357736233863,1.22915147700343,0.375203225806518,3.22890345670097e-05,0.000411315443981697,"HS3ST3A1"
"ENSG00000211897",197.385159426211,1.09861467851828,0.333602312400405,3.24404963559235e-05,0.000412742930559211,"IGHG3"
"ENSG00000211893",600.31345846259,1.02919466567318,0.312874546794756,3.56551150596705e-05,0.000444113216751963,"IGHG2"
"ENSG00000198203",538.263579666051,1.78357186430691,0.37125460178278,3.60993382051836e-05,0.000448048105227528,"SULT1C2"
"ENSG00000234155",326.16602083322,-1.06121059820634,0.302519500566763,3.77679339421775e-05,0.000463449860236966,"LINC02535"
"ENSG00000156127",8.7225674393102,1.06449853906584,0.32131475824146,3.89613155333899e-05,0.000474021797116652,"BATF"
"ENSG00000173762",8.96200132421475,1.07227078277782,0.326147222130499,4.12012055995616e-05,0.000493065151245934,"CD7"
"ENSG00000108018",24.8882792064236,-1.02303194679399,0.294259786617525,4.15446684848782e-05,0.000495477325163485,"SORCS1"
"ENSG00000130222",54.5261473603385,1.19940220862851,0.381237398433937,4.68909375511329e-05,0.000543962570499041,"GADD45G"
"ENSG00000221288",8.70225784469016,1.87109304905395,0.633449173066365,4.77078361126594e-05,0.000550240931412358,"MIR663B"
"ENSG00000172236",12.0895019002176,1.45230673848791,0.467865848069581,4.92097490270861e-05,0.000564403493768324,"TPSAB1"
"ENSG00000134028",8.31243478945507,1.44754972871095,0.33648955673338,4.96981093442461e-05,0.000568966405920684,"ADAMDEC1"
"ENSG00000236941",6.32814848381987,1.52569349927027,0.505454874902692,5.00056840231784e-05,0.000571654647549074,"LOC391711"
"ENSG00000262902",200.953648858277,-1.86175238344273,0.539636936726782,5.11633070713228e-05,0.000582135440993262,"MTCO1P40"
"ENSG00000211973",57.0936730670482,1.0177427927165,0.320215050936454,5.24941926418056e-05,0.000592984363034286,"IGHV1-69"
"ENSG00000183876",11.140109210582,1.01295642191486,0.31568744258693,5.3086987551521e-05,0.000598175572174292,"ARSI"
"ENSG00000117122",10.4594405338551,1.05891591344483,0.331804758714406,5.31876297416101e-05,0.000599094785756215,"MFAP2"
"ENSG00000100399",9.95274954393753,1.0667633289717,0.334100157525611,5.34892243791363e-05,0.000601489739411339,"CHADL"
"ENSG00000066230",4.52213474104442,1.34155690620204,0.424565523496158,5.46406049478295e-05,0.000608767662390317,"SLC9A3"
"ENSG00000166920",9.93437503913537,1.21175116159849,0.387813375727037,5.66763431847327e-05,0.000627593643736226,"COXFA4L3"
"ENSG00000219607",27.6662867758358,1.08419493851141,0.346240539499623,5.87548555494541e-05,0.000643934732461834,"PPP1R3G"
"ENSG00000154438",36.1898764026777,-1.05465613165866,0.313031175974432,6.15913499021604e-05,0.000668590591373158,"ASZ1"
"ENSG00000163221",11.4135497372919,1.40593194467053,0.463204737385344,6.15720948294519e-05,0.000668590591373158,"S100A12"
"ENSG00000154734",431.567046737254,1.29961752992412,0.268866007093718,6.26330175831137e-05,0.000676161185354493,"ADAMTS1"
"ENSG00000255737",5.29218586088326,1.15472829416907,0.365442731589373,6.36777387390386e-05,0.00068438324815767,"AGAP2-AS1"
"ENSG00000044012",6.48259126830801,1.0758170810816,0.343945033167467,6.55146395039451e-05,0.00069582793425843,"GUCA2B"
"ENSG00000158008",4.5894064086459,1.55661546996862,0.518705790282764,7.6795200034566e-05,0.000789455661199304,"EXTL1"
"ENSG00000182521",6.77276649533417,1.50335632116442,0.509511041414879,7.7357715689521e-05,0.000793939769189709,"TBPL2"
"ENSG00000267053",144.334779094341,1.02178018391695,0.335084109178207,7.77956277876845e-05,0.000797374384691324,"CYKILR"
"ENSG00000166206",152.482269505681,1.04974329015496,0.345990214326569,7.80328562572773e-05,0.000799042209430171,"GABRB3"
"ENSG00000130881",125.795695950694,1.00549394813666,0.329607298165452,7.91664979953089e-05,0.000808164700371072,"LRP3"
"ENSG00000259092",10.6856487066589,-1.22779330439719,0.373663571182538,7.92718416199898e-05,0.000808830160633052,"TRAV30"
"ENSG00000197483",8.70018128817996,1.02598503947994,0.335313928969738,8.26175042882314e-05,0.000835103792139581,"ZNF628"
"ENSG00000124731",21.3038944114512,1.12559842186495,0.374803840712195,8.28072868382315e-05,0.000836752989124844,"TREM1"
"ENSG00000158747",31.1934416786775,1.03882429481899,0.342413519409036,8.48468380701943e-05,0.000853113346144122,"NBL1"
"ENSG00000105464",4.76132830381994,1.01472219184681,0.328344134502784,8.70904203011371e-05,0.000873015485927762,"GRIN2D"
"ENSG00000224233",3.30113988587658,-1.05369805842985,0.329284521154123,9.34806343955239e-05,0.000922072321567399,"OR2J4P"
"ENSG00000142235",3.61073267117068,1.14565333334891,0.376694455922958,9.6744922863498e-05,0.000945043641559214,"LMTK3"
"ENSG00000187186",19.8707187232548,1.00074379659339,0.332321833972895,9.67696640104686e-05,0.000945043641559214,"LOC730098"
"ENSG00000242221",10.934580915791,1.10350276583685,0.381931806635483,0.000120056689816343,0.00112355614477915,"PSG2"
"ENSG00000105088",204.072353599437,1.11230224194564,0.234166339540366,0.000128896410902481,0.00118788815513823,"OLFM2"
"ENSG00000134594",3.77351684797654,1.01874988366194,0.344014220250027,0.000142358938090765,0.00128366075381351,"RAB33A"
"ENSG00000137673",65.4032390625951,1.0764072704888,0.281187167685106,0.000150778809869646,0.00134307677975156,"MMP7"
"ENSG00000134339",2658.06265453621,1.50071255619056,0.402380452851443,0.000152696696635277,0.0013566995726492,"SAA2"
"ENSG00000176136",3.84477161979291,1.35021165608882,0.485410676685509,0.000154646669863739,0.00136937904963028,"MC5R"
"ENSG00000131409",4.14698398214105,1.18476710302758,0.417354326357806,0.000164641653779665,0.00143523678548675,"LRRC4B"
"ENSG00000251906",3.63845197822746,-1.55507776912652,0.509223181348046,0.000170890780837251,0.0014729604165089,"RNU6-351P"
"ENSG00000236521",8.95077508592521,1.22701532006281,0.450967546103768,0.000172884873122127,0.0014844480936437,"NPAP1P4"
"ENSG00000198797",12.8689267678377,1.09091380370359,0.399622983545386,0.000198786010860775,0.00164612626543102,"BRINP2"
"ENSG00000244470",45.9805454202101,-1.17819060166224,0.391081295368008,0.00020024448328936,0.00165292845225677,"RPL6P14"
"ENSG00000237541",120.444474669,1.08125691669612,0.403590886528791,0.000209219751924086,0.00170777660362762,"HLA-DQA1"
"ENSG00000162572",224.382002664111,1.10441184594202,0.419270634148697,0.000227471817532617,0.0018194271666531,"SCNN1D"
"ENSG00000145832",28.9105930543674,1.00052821612899,0.376191074574039,0.000251044951595982,0.00197134898771997,"SLC25A48"
"ENSG00000167617",10.3007900849708,1.60653480784245,0.657722922432327,0.000251622456758719,0.00197539028880827,"CDC42EP5"
"ENSG00000247627",132.606112111556,-1.06784755120098,0.363285512684408,0.000255587328170595,0.00200101827979301,"MTND4P12"
"ENSG00000115602",80.8827727730547,1.07318631933379,0.285333906915133,0.000285605770499491,0.00218487023946373,"IL1RL1"
"ENSG00000198835",3.61659373562983,1.03281891756139,0.385529189316217,0.000298420968449748,0.00226249007095229,"GJC2"
"ENSG00000211598",264.836972786796,1.29037330280834,0.246040964598949,0.000306548322614569,0.00230782477250449,"IGKV4-1"
"ENSG00000211677",819.356443965072,1.00276180438484,0.390646581036756,0.000309813632367176,0.00232478586694625,"IGLC2"
"ENSG00000163673",45.6150932860286,-1.22739762447653,0.430723799938344,0.000327009742582285,0.00242888399205646,"DCLK3"
"ENSG00000271793",22.0351043661019,1.239058613498,0.506013330985533,0.00032841542560931,0.00243587046617847,"SYNCRIP"
"ENSG00000166592",6.37032643527117,1.0989232572682,0.428008274847208,0.000329997399836824,0.0024429913515364,"RRAD"
"ENSG00000112559",5.32323885008435,1.05691576580161,0.413885112819479,0.000370269129638721,0.00267311685458912,"MDFI"
"ENSG00000167749",62.6179458130325,1.28158526352669,0.565702401530127,0.000450564901219394,0.00311402080178595,"KLK4"
"ENSG00000119508",72.8489321917003,1.59707377914909,0.266992814829962,0.000456874434170158,0.00314655620605553,"NR4A3"
"ENSG00000211655",7.02415051579403,1.01811917201017,0.415454546169492,0.000462598890313821,0.00317277012811046,"IGLV1-36"
"ENSG00000211670",8.94931289403154,1.05053623146244,0.436397085950008,0.000485913394673822,0.00330026244672996,"IGLV3-9"
"ENSG00000128965",6.57171180298941,2.17732216365552,0.350953870453712,0.000491417903761307,0.00333188760379781,"CHAC1"
"ENSG00000271271",130.93521698774,-1.28069338359733,0.476920362751591,0.000530229546199203,0.0035332326228599,"UGT2A2"
"ENSG00000159167",26.8292049651092,1.7431687395546,0.269509222131062,0.000617234196103105,0.00399201519792883,"STC1"
"ENSG00000160180",14.6502086053591,1.49730346771732,0.485579748026204,0.000703496993851429,0.00443492407798897,"TFF3"
"ENSG00000185499",24.4195243050702,1.15109711398855,0.542099149491859,0.000723718899035899,0.00453059564165382,"MUC1"
"ENSG00000232133",14.9068937367032,1.07388540922032,0.505222267016448,0.000823158189163122,0.00501816035226383,"IMPDH1P10"
"ENSG00000158859",490.477228211415,1.35113248173484,0.216702299080446,0.0008288422019331,0.00504352600336719,"ADAMTS4"
"ENSG00000163132",8.44023920866485,1.01676471947574,0.485253078131939,0.000986267797641801,0.00577070411630818,"MSX1"
"ENSG00000073756",54.5902150869262,1.28692838373087,0.252453496091248,0.0011890284234106,0.0066967344794082,"PTGS2"
"ENSG00000012817",308.007496184826,1.01816966461168,0.56878172151821,0.00148227914664285,0.00796139197784962,"KDM5D"
"ENSG00000269955",97.8773145465942,1.16069417523428,0.705139069780129,0.00150815671574961,0.00807966807861359,"FMC1-LUC7L2"
"ENSG00000139445",11.1156525994946,1.22182948569853,0.272367635641042,0.00151011689206568,0.0080857496715507,"FOXN4"
"ENSG00000181577",7.24158931508374,1.94951945223154,0.389553048271419,0.00161221370339662,0.00850947729978874,"LINC03040"
"ENSG00000153234",89.4375199440802,1.05312837634439,0.258322656474587,0.00162171890886748,0.00854959544205155,"NR4A2"
"ENSG00000108244",8.95271127682545,3.19518780824204,0.401029342189055,0.00193971088124074,0.0098191614294252,"KRT23"
"ENSG00000186198",7.66982992089221,1.32766587130381,0.383677466949093,0.00224522877232561,0.0110100845318961,"SLC51B"
"ENSG00000144045",73.7156489295759,1.1654749934024,0.982818007454254,0.00230497511698797,0.0112234502675029,"DQX1"
"ENSG00000113739",15.5258903849951,1.63555380161603,0.506635962636173,0.00231294510783937,0.0112552822791824,"STC2"
"ENSG00000145506",6.81059089612035,1.24500657613368,0.370836610162813,0.00253267059549554,0.0120794818840557,"NKD2"
"ENSG00000148346",22.5107667636787,1.40200543118011,0.29935825405992,0.00263218718055805,0.0124539467534202,"LCN2"
"ENSG00000198598",6.19712681848405,1.29401451190696,0.32487316063787,0.00313967265740315,0.0142644720155488,"MMP17"
"ENSG00000213088",8.26522536684664,1.64063135015942,0.638440227722108,0.00401200053511408,0.017306949734591,"ACKR1"
"ENSG00000179674",3.92533282343399,1.4107651410336,0.529546524051286,0.00450913239885018,0.0190181176709523,"ARL14"
"ENSG00000211594",37.2783421205581,1.06766817656766,0.264438651800559,0.00603671503202528,0.023773290131855,"IGKJ4"
"ENSG00000264424",15.211190375576,3.3278538252806,0.425998426698008,0.00639787036043649,0.0248252221196539,"MYH4"
"ENSG00000117983",112.567095161733,1.02516212891532,0.417310919499543,0.00902306171565043,0.0323919051263457,"MUC5B"
