"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.59693613028981e-07,0.860542772645687,0.428,0.209,0.00219003820907944,"5","RNF213"
1.82076787691553e-07,0.261335318715901,0.987,0.918,0.00249700106640196,"5","PFDN5"
1.91165341693233e-07,0.744361403398382,0.314,0.143,0.002621641495981,"5","LAP3"
1.91425191876067e-07,0.28922690997774,0.629,0.344,0.00262520508138839,"5","SERPINB1"
1.99481196652569e-07,1.29874643730661,0.314,0.136,0.00273568513089333,"5","UBE2B"
2.01304580582727e-07,0.723085676666331,0.371,0.177,0.00276069101811152,"5","SERPINB6"
2.21212886935087e-07,0.618177611491844,0.371,0.174,0.00303371353142778,"5","PPCS"
2.27399113715464e-07,0.591061239406505,0.327,0.148,0.00311855144549387,"5","ZFAND6"
2.29866279854222e-07,0.633113209604479,0.44,0.221,0.00315238616192079,"5","ICAM2"
2.31941866566611e-07,0.446005082579177,0.321,0.145,0.0031808507580945,"5","MRPL21"
2.40067431991637e-07,0.35263232171407,0.296,0.13,0.00329228476233331,"5","NCOA4"
2.51816948049436e-07,1.34984462700142,0.277,0.121,0.00345341762554996,"5","CYTH4"
2.58292180031144e-07,0.676902054588771,0.509,0.278,0.00354221895694711,"5","ARF5"
2.63571447398127e-07,1.3299398382734,0.289,0.128,0.00361461882961791,"5","PRKCB"
2.8714975416616e-07,0.983546656600811,0.384,0.18,0.00393797172863471,"5","MRPL18"
2.91439984778733e-07,0.645322311580668,0.296,0.128,0.00399680795125554,"5","PSENEN"
3.62899053292077e-07,0.312042804805786,0.396,0.185,0.00497679761684754,"5","CMTM7"
4.75720100036063e-07,0.628644387626739,0.346,0.166,0.00652402545189456,"5","LRPAP1"
5.0433172013313e-07,0.495665585038179,0.371,0.179,0.00691640520990575,"5","TMEM147"
5.20377489088315e-07,0.593437378435009,0.283,0.125,0.00713645688535715,"5","TMC6"
5.46654615050468e-07,0.65693650479084,0.503,0.265,0.00749682139080212,"5","PSMD4"
5.72874368757053e-07,0.265384913844318,0.516,0.267,0.00785639909313422,"5","ARHGDIA"
6.24798480837873e-07,0.398657704879845,0.528,0.286,0.00856848636621059,"5","TBCB"
6.43961522318974e-07,0.73199451427076,0.415,0.21,0.0088312883170824,"5","C1orf43"
7.70516944830107e-07,0.588992057744509,0.252,0.105,0.0105668693814001,"5","TANK"
8.65437753371031e-07,0.39110911605934,0.358,0.166,0.0118686133497303,"5","TXNL1"
8.830796185838e-07,0.668493936467127,0.258,0.111,0.0121105538892582,"5","UBE2E3"
8.84641222337956e-07,0.541273391127655,0.34,0.164,0.0121319697231427,"5","KDELR2"
8.96055333239793e-07,0.840554633624456,0.308,0.142,0.0122885028400505,"5","COMT"
9.75246990155833e-07,0.459890922621337,0.34,0.16,0.0133745372229971,"5","EMC7"
1.01790923720343e-06,0.463138547827853,0.39,0.185,0.0139596072790078,"5","SHFM1"
1.0334387810621e-06,0.375488485832944,0.862,0.687,0.0141725794434856,"5","ZFP36"
1.06414571466602e-06,0.617406199345446,0.61,0.364,0.0145936943309299,"5","LCP1"
1.06711127593414e-06,0.359994250862303,0.321,0.148,0.0146343640381608,"5","OTUB1"
1.15411913544904e-06,0.508243623555275,0.509,0.273,0.0158275898235481,"5","PPP4C"
1.31895603742598e-06,0.983898162195144,0.252,0.107,0.01808816309726,"5","ERCC1"
1.34217410217485e-06,0.545578153148968,0.252,0.108,0.0184065756372259,"5","ADK"
1.34983607112568e-06,0.58604917283676,0.484,0.263,0.0185116518794176,"5","ATP5EP2"
1.39280805908236e-06,0.710073743995043,0.34,0.165,0.0191009697222555,"5","SNRPD3"
1.48373375998788e-06,0.444899200564183,0.264,0.115,0.0203479247844737,"5","HTATIP2"
1.53137386090839e-06,0.605621852285724,0.384,0.198,0.0210012611284977,"5","MKRN1"
1.56274923117705e-06,0.376149754307801,0.453,0.227,0.021431542956362,"5","ANAPC11"
1.57313783845492e-06,0.681367109439528,0.321,0.156,0.0215740123165708,"5","FIBP"
1.60048014865818e-06,0.590481384233687,0.283,0.13,0.0219489847586983,"5","SQRDL"
1.63780604546385e-06,0.495757002896595,0.415,0.214,0.0224608721074912,"5","NDUFS6"
1.6999865333688e-06,0.542290521529781,0.629,0.375,0.0233136153186197,"5","COX7A2"
1.74002366667812e-06,0.595948335004113,0.346,0.168,0.0238626845648237,"5","MIEN1"
1.79980218062684e-06,0.47278837065882,0.585,0.347,0.0246824871051164,"5","CRIP1"
1.87448335613673e-06,0.525897744693749,0.308,0.146,0.0257066647460592,"5","ADI1"
1.99576691492209e-06,0.280975202887747,0.277,0.125,0.0273699474712415,"5","PRDX3"
2.05283255913374e-06,0.614272434550163,0.283,0.129,0.0281525457159601,"5","PSMC2"
2.17858780248818e-06,0.392168666504188,0.39,0.191,0.0298771531233229,"5","MT-ND3"
2.49989689420105e-06,0.350450537957452,0.258,0.111,0.0342835860070733,"5","ARHGAP4"
2.55478417959058e-06,0.300619362090113,0.358,0.176,0.0350363102389053,"5","MYADM"
