"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
0.361111483552602,11.9890257301587,3.04652802319901,0.00338162146850144,0.0153951404663747,-2.46611628040346,"FASTKD1","NS"
0.600767419956114,11.9243705634921,3.04609377036504,0.00338587225283484,0.0154110980607562,-2.46727125054887,"NOMO3","Up"
-0.483602705043891,12.2260254285714,-3.04600333308623,0.00338675814551772,0.0154110980607562,-2.46751176874276,"LOC613037","NS"
0.284640479166637,10.9790698333333,3.04594319453403,0.00338734736183392,0.0154110980607562,-2.46767170446673,"EAF2","NS"
-0.519160539473706,9.7612586031746,-3.04580624322985,0.00338868951899172,0.0154138359396741,-2.46803591147371,"HIVEP2","Down"
0.238913685306976,13.5333178253968,3.04543538897117,0.00339232647297303,0.0154233208050763,-2.46902209701065,"ACADS","NS"
-0.219159004386013,14.5460920476191,-3.04542363698228,0.00339244178374938,0.0154233208050763,-2.46905334676168,"GJC1","NS"
0.349426387061376,9.3900676031746,3.04536703367083,0.00339299722788076,0.0154233208050763,-2.46920385955828,"MRM1","NS"
0.229560164473652,13.7532231349206,3.04510742921463,0.00339554579346999,0.0154315363183261,-2.4698941423676,"TRPM8","NS"
0.584689097587688,10.7483137142857,3.04483198519023,0.00339825180879152,0.0154398631943857,-2.47062649468206,"CEP120","Up"
0.511475455701728,8.80351574920635,3.04476997545914,0.00339886128151543,0.0154398631943857,-2.47079135979193,"MAEL","Up"
-0.262409619517577,12.5206750634921,-3.04446702936551,0.00340184030153763,0.0154500247028167,-2.47159676608388,"C9orf80","NS"
-0.37876541995618,12.7124163650794,-3.0441891319975,0.00340457514502441,0.0154590730521839,-2.47233552622977,"ELTD1","NS"
-0.858237213815812,10.432025531746,-3.04371224605979,0.00340927305112544,0.0154742501357289,-2.47360315977395,"DYDC2","Down"
-0.236340889254432,13.9748752222222,-3.04369894513712,0.00340940416795179,0.0154742501357289,-2.47363851349345,"BCLAF1","NS"
-0.671512296052663,9.47794908730159,-3.04306210578373,0.00341568745724212,0.0154993890959729,-2.4753310924115,"SNORD12C","Down"
-0.219443451754408,8.95184126190476,-3.04274044896867,0.00341886514140557,0.0155104278446116,-2.47618588589148,"TBX1","NS"
0.389628861842079,8.87628813492063,3.04256921842793,0.00342055787093083,0.0155147264302634,-2.47664089873039,"HOXB4","NS"
-0.235350330263181,8.4832290031746,-3.04132578444588,0.00343287350703583,0.0155671952827225,-2.4799445215022,"HRH2","NS"
0.373861145833304,11.1615818650794,3.04067761556498,0.00343930969237964,0.015592985297398,-2.48166621550134,"MED29","NS"
-0.63256039473687,10.3315229206349,-3.04017124544971,0.00344434566741173,0.015612417254484,-2.4830110685719,"ATPGD1","Down"
-0.474045861842123,8.8658068015873,-3.03964445088861,0.0034495920611776,0.0156327943233906,-2.4844099903649,"LOC645323","NS"
0.377516622806993,9.24826363492063,3.03916878301895,0.00345433567672237,0.0156508845383423,-2.48567298923006,"MEIG1","NS"
0.510626892543831,10.0164662698413,3.03880149995994,0.00345800257880968,0.0156640895753348,-2.48664810337134,"HIST1H2BG","Up"
-0.219989831140381,13.0599969603175,-3.03841588265579,0.00346185643061057,0.01567813552945,-2.48767179992358,"SHC1","NS"
-0.556895765350911,11.0954731269841,-3.03825145436735,0.00346350094053458,0.0156821718314461,-2.48810827772214,"SLC1A4","Down"
0.502515657894703,11.3653362619048,3.03812281777118,0.00346478799159774,0.015684588214193,-2.48844973364722,"FASTK","Up"
0.650967332236814,10.7951721428571,3.03774355320625,0.00346858525165077,0.0156983644248081,-2.48945639987946,"CLDN3","Up"
-0.595748338377216,8.73528985555556,-3.0365715828689,0.00348034373401965,0.0157444939997074,-2.49256652406286,"FOLR3","Down"
-0.534834308114068,8.82682490952381,-3.0365381061359,0.00348068015402851,0.0157444939997074,-2.49265535011126,"SPHK1","Down"
0.175983564692942,14.1704257857143,3.0365016606852,0.0034810464422236,0.0157444939997074,-2.49275205243167,"PSMD1","NS"
-0.245824855482482,8.37889518571429,-3.03625227551669,0.00348355380515098,0.0157524123956208,-2.49341373402109,"NCRNA00200","NS"
0.514526866228044,9.06589967460318,3.035458253561,0.00349154825603687,0.0157851342328841,-2.49552020587889,"TCTA","Up"
-0.547996709429849,8.90196150793651,-3.0352863631504,0.00349328114944471,0.0157895397851258,-2.49597616259053,"TSSK4","Down"
0.658745430921021,12.7215942936508,3.03504861282021,0.00349567932275124,0.0157969498199171,-2.49660678787637,"UNC93A","Up"
0.332949871710486,12.7880123730159,3.03480950322808,0.00349809275386764,0.0158044255735179,-2.4972409816477,"MAPBPIP","NS"
0.42069048026312,12.2567156428571,3.03467876524215,0.00349941300231156,0.0158069601421403,-2.49758772421181,"KIAA0100","NS"
-0.884719506578973,9.9167470952381,-3.03452426069023,0.0035009738542652,0.0158105801891426,-2.49799748606152,"ARGFXP2","Down"
-0.410764700877216,8.75531918730158,-3.03359065819078,0.00351041919985746,0.0158497977275716,-2.50047316627505,"C14orf70","NS"
0.436138157894709,9.97597704761905,3.03301531636361,0.00351625180555395,0.0158726900129722,-2.50199854766216,"DPF2","NS"
0.402329669956117,9.08902533333333,3.03213726851066,0.00352517053948208,0.0159095004252065,-2.50432606835034,"CRIP3","NS"
-0.761567442982479,9.23864635238096,-3.03174667548648,0.00352914474000845,0.0159214154801624,-2.50536128798091,"ATP2B3","Down"
0.177457277412252,12.9211530079365,3.0317274814098,0.00352934014318408,0.0159214154801624,-2.50541215701396,"DYNLT3","NS"
0.432371344298224,8.75008881746032,3.0311976095053,0.0035347384266503,0.0159414424403145,-2.50681635384937,"PRSS8","NS"
0.152177657894704,13.6303559285714,3.03114145225432,0.00353531100182198,0.0159414424403145,-2.50696516374471,"MED31","NS"
-0.617612439693016,12.3247891349206,-3.03089159226549,0.00353785960328214,0.0159475040736725,-2.50762723758979,"NOLC1","Down"
0.297910399122769,12.4994833492063,3.03081311440333,0.00353866043988593,0.0159475040736725,-2.50783517825846,"TMEM48","NS"
0.510077057017513,10.9453753571429,3.03069942363678,0.00353982091024286,0.0159475040736725,-2.50813641452573,"XK","Up"
-0.481819271929847,8.87936472380952,-3.03068835594555,0.00353993389989407,0.0159475040736725,-2.50816573915085,"MIR449C","NS"
0.267149315789434,14.5559398888889,3.03063434756383,0.00354048531766723,0.0159475040736725,-2.50830883701153,"ADH6","NS"
-0.844920993421081,9.57819279047619,-3.03010332388997,0.00354591125501061,0.0159684893830988,-2.50971570961467,"MBD3L5","Down"
-0.643033701754417,11.5861147777778,-3.02970173516457,0.00355001978396621,0.015983534144116,-2.51077954108839,"SNORD59A","Down"
0.410472189473655,8.8761458,3.02957010273476,0.00355136743889726,0.0159861445860329,-2.51112822015653,"ARID1B","NS"
-0.494861268640371,8.77701639047619,-3.02876016590965,0.00355967007715333,0.0160200543312268,-2.51327340174745,"ODF4","NS"
-0.714789059210545,9.62913914603175,-3.02865194001876,0.00356078086582377,0.016021589981756,-2.51356001433307,"RFPL3S","Down"
-0.676295517543887,10.1856229761905,-3.02840434547194,0.00356332329471184,0.0160295651842277,-2.51421568572713,"MIR933","Down"
0.373706668859629,10.0419382936508,3.0280875986714,0.00356657827978773,0.0160407416735582,-2.51505442576838,"RAVER2","NS"
-0.179779623903551,13.806821952381,-3.02797100459488,0.0035677771326141,0.0160426678453332,-2.5153631484738,"FEM1A","NS"
0.569556720394711,9.52964711111112,3.02780981937006,0.00356943510215822,0.0160445914419498,-2.51578992697449,"TDRD7","Up"
0.384824841008728,12.9260632380952,3.02777957605558,0.00356974626826993,0.0160445914419498,-2.51587000189259,"ZFAND6","NS"
0.140008853070141,14.5542919920635,3.0271210834296,0.00357652760553852,0.0160694723061715,-2.5176133390208,"UGT2B10","NS"
0.246585513157857,13.1221832539683,3.02709216210699,0.00357682572010178,0.0160694723061715,-2.51768990080118,"ANXA4","NS"
-0.478119892543887,8.93262657936508,-3.02674866091038,0.00358036822423919,0.0160819171651426,-2.51859919056499,"MIR758","NS"
0.251415449999975,8.5950999,3.02594805921505,0.00358863746094339,0.0161155831103064,-2.52071818410629,"ZNF19","NS"
0.207046419956113,13.5904584920635,3.02557005866828,0.00359254792266072,0.0161282708594677,-2.52171851292417,"CSF1R","NS"
0.168374732456114,13.2364887380952,3.02552520871158,0.0035930121641871,0.0161282708594677,-2.52183719628979,"POMGNT1","NS"
0.582414160087698,8.90229922539683,3.02528987858278,0.00359544898013941,0.016135730182695,-2.52245991287112,"BTC","Up"
0.357929814692948,11.8187855714286,3.0251584374186,0.00359681070780693,0.0161383625271191,-2.52280770900622,"SMG5","NS"
0.408408293859623,11.9884362777778,3.02438672444935,0.00360481533016111,0.0161707930098307,-2.52484945175145,"LPPR1","NS"
-0.548265834429854,9.56519452380952,-3.02416288279926,0.00360714023807795,0.0161777364533703,-2.5254416035492,"LGI4","Down"
0.554165792763136,10.181163968254,3.0238735217392,0.0036101477256563,0.0161877375620156,-2.52620703248813,"DUS2L","Up"
0.30794422807015,9.18587627777778,3.0237410533376,0.00361152532112885,0.0161904275754913,-2.52655742482027,"ZNF582","NS"
0.436397042763119,12.153466984127,3.02352263002373,0.00361379786746515,0.0161971276216915,-2.52713515170316,"C10orf57","NS"
-0.734820057017568,9.47721106349206,-3.02333581705608,0.00361574258598748,0.0162023557679021,-2.52762924503334,"FAM178B","Down"
0.207215019736813,13.605812984127,3.0225419428916,0.00362401767159502,0.0162294537745458,-2.52972867467981,"TXNL2","NS"
-0.406718679824584,8.99982377777778,-3.02253249107085,0.00362411630043616,0.0162294537745458,-2.52975366790322,"MIR320A","NS"
-0.343361680701774,8.44628662857143,-3.02253132493891,0.00362412846908416,0.0162294537745458,-2.529756751474,"GPR12","NS"
-0.66892172368423,9.27987407619048,-3.02166354349217,0.00363319436938893,0.0162665534572705,-2.53205115717488,"ZNF695","Down"
-0.36528563947371,8.62736813968254,-3.02148958654402,0.00363501427408162,0.0162712023590852,-2.53251103876331,"C16orf85","NS"
0.411614083333291,13.970012984127,3.02080996534661,0.00364213248122305,0.016299560646299,-2.53430753197598,"PBLD","NS"
0.480425437499962,11.7326144126984,3.01977870588881,0.00365295846348732,0.016344496507918,-2.537032963176,"PIGQ","NS"
0.358557771929791,14.1929810238095,3.01881042493291,0.00366315057205449,0.0163865775160298,-2.53959132409852,"ARRDC3","NS"
-0.523440776315814,9.18278218253968,-3.01820692876915,0.00366951634770613,0.0164115275709761,-2.54118555381738,"MPP2","Down"
0.32596947368418,11.3426436825397,3.01787825305123,0.00367298760274593,0.0164235242486185,-2.54205370258216,"ZNF174","NS"
-0.791510407456169,9.27189911428571,-3.01719606879317,0.00368020213947063,0.0164522500196777,-2.54385536801479,"RNF126P1","Down"
-0.186253095394777,13.5669733888889,-3.01701104738218,0.00368216113258632,0.0164574737267743,-2.54434396191067,"CLK1","NS"
0.572898370613995,11.5342861984127,3.01662608895815,0.00368624015540309,0.0164721686618023,-2.54536046656152,"FLJ10357","Up"
0.432707961622778,10.1143548809524,3.01616694140153,0.00369111078710755,0.0164903938791399,-2.54657274570624,"APC","NS"
0.279712366228042,11.055889015873,3.01607905366787,0.00369204378192899,0.0164910232774039,-2.54680477848093,"PMS2CL","NS"
0.153392566885937,14.0640890714286,3.01531489600608,0.00370016515080334,0.0165237533836497,-2.54882202238263,"ATP5F1","NS"
0.315984510964869,13.1177752301587,3.01514484049861,0.00370197473930645,0.0165282891052157,-2.54927088775374,"LOC642197","NS"
-0.364838151315825,12.8067115,-3.01487762784635,0.00370481985709181,0.0165374452411652,-2.54997616356955,"C1orf55","NS"
-0.147893082236873,14.7100329444444,-3.01460622938938,0.00370771162597921,0.0165468056465726,-2.55069243971763,"PP8961","NS"
-0.928117430921079,9.73337265079365,-3.01400515376862,0.00371412360780828,0.0165689452965238,-2.55227863068469,"C11orf72","Down"
0.166042608552594,13.125326031746,3.01392806592347,0.00371494668965858,0.0165689452965238,-2.55248204237777,"WIBG","NS"
-0.161408178728111,13.3882416825397,-3.01391744353329,0.00371506012028305,0.0165689452965238,-2.55251007137475,"HNRPH1","NS"
-0.411720643640377,11.3051223174603,-3.01376311975915,0.00371670842208806,0.0165727463352862,-2.55291727281002,"TMEM39A","NS"
0.45755438596488,11.1932918492064,3.01364815718216,0.00371793675706977,0.0165746735215066,-2.55322060501193,"FYB","NS"
0.137871438596452,13.2115372301587,3.01354217096869,0.00371906951746176,0.0165761738993869,-2.55350024518204,"NUDT3","NS"
0.584894929824532,11.460238031746,3.01277173148856,0.00372731348658215,0.0166093620456237,-2.5555327974069,"FGD4","Up"
0.429887881578914,12.3814687380952,3.01255108679635,0.00372967759212401,0.0166163402076674,-2.55611482491484,"ATP2B2","NS"
-0.223489569078987,13.6233588015873,-3.01231675924916,0.00373218983107153,0.0166239752017711,-2.55673291099799,"MYST3","NS"
-0.615517856359673,8.98030728571429,-3.01149972341974,0.00374096164242198,0.0166594635658598,-2.55888772756706,"MMP3","Down"
0.460346562499963,13.2041748650794,3.01135640791166,0.00374250227431891,0.0166594635658598,-2.55926565711588,"IFI44L","NS"
0.104644894736788,14.4679235714286,3.0113311760832,0.00374277357586736,0.0166594635658598,-2.55933219321528,"TMCO1","NS"
0.719908724780668,11.3193772936508,3.01127682712705,0.00374335801724828,0.0166594635658598,-2.55947550950257,"C10orf33","Up"
-0.200031668859685,13.4035673015873,-3.01058899505219,0.00375076196066657,0.0166888466037866,-2.56128913210351,"ZNF364","NS"
0.330057984649088,10.7983272301587,3.01011270458323,0.00375589681658096,0.0167034310919587,-2.5625447973432,"AP1GBP1","NS"
0.323491991228043,9.74804981746032,3.01006792806964,0.00375637988544835,0.0167034310919587,-2.5626628360026,"CCL28","NS"
-0.351192649122831,12.4397778253968,-3.01006173299331,0.00375644672522939,0.0167034310919587,-2.56267916719582,"ZXDC","NS"
0.349191349342085,8.42262554761905,3.00997942738416,0.0037573348401265,0.0167038125211603,-2.56289613532014,"C3orf67","NS"
-0.643047146929852,9.81219546031746,-3.00987957562862,0.00375841254822147,0.0167050364734037,-2.5631593514021,"STC2","Down"
0.436882916666635,11.4432475238095,3.00977207798621,0.00375957310052041,0.0167066280426328,-2.56344271529852,"R3HDM1","NS"
0.50354564144734,8.89673001746032,3.00943901458402,0.003763170994599,0.0167190475750228,-2.56432062292071,"COL10A1","Up"
0.440622185306992,10.5308698888889,3.00802411804998,0.00377849106009445,0.0167802512787399,-2.56804928173023,"MPL","NS"
0.187673385964874,12.4577543253968,3.00801786339058,0.00377855891227882,0.0167802512787399,-2.56806576165482,"NEK1","NS"
-0.574981787280727,10.0399391825397,-3.00775658741687,0.00378139431557593,0.0167892617308542,-2.56875415496814,"SNORD111","Down"
0.414320032894707,11.0200169126984,3.00758898901063,0.00378321415896081,0.0167937602506194,-2.56919570913418,"BPTF","NS"
0.313764860745582,12.2125461984127,3.00746216949901,0.00378459175211175,0.0167962941136675,-2.56952981518612,"STAMBP","NS"
0.269369706140305,12.8261412380952,3.00724413598287,0.00378696126009649,0.0168032281487529,-2.57010420003295,"SLC39A3","NS"
-0.524610109649146,10.2483391984127,-3.00686690797473,0.00379106409548417,0.01681441671016,-2.5710978916387,"HK2","Down"
-0.425071864035109,8.43924983650793,-3.00682323817436,0.00379153932723066,0.01681441671016,-2.57121292034897,"MIR96","NS"
-0.216894277412308,14.0362378333333,-3.00678956763452,0.00379190578097898,0.01681441671016,-2.57130160959474,"EFHD2","NS"
0.540061584210495,10.3668899587302,3.00659151938958,0.00379406190861341,0.0168203949905074,-2.57182325983389,"ASAH2B","Up"
-0.625901808114065,10.4428373095238,-3.00646670443839,0.00379542134002009,0.0168228394460035,-2.57215200369274,"OR2A7","Down"
0.500097010964877,12.2589722301587,3.00636531794599,0.00379652593216756,0.0168241535508294,-2.57241903301992,"TMEM4","Up"
0.397224175438565,10.3026076825397,3.00628201339509,0.00379743374783351,0.0168245952747704,-2.57263843353858,"FAM40A","NS"
0.626195349780676,9.64166015079365,3.00607715201497,0.00379966709445273,0.0168309083488109,-2.57317796093901,"C2orf7","Up"
0.431349047149089,9.90861364285714,3.00551977862609,0.00380574962414435,0.0168542653531294,-2.57464573296705,"BET1L","NS"
0.413288105263122,11.9794447619048,3.00529516396528,0.00380820336912842,0.0168598646082014,-2.57523716980406,"GINS3","NS"
-0.494699742324585,10.0297782936508,-3.00522530425955,0.00380896683350615,0.0168598646082014,-2.57542111191434,"QPCTL","NS"
0.362775930921025,12.995369015873,3.00518169906117,0.00380944344670635,0.0168598646082014,-2.57553592372564,"SULT1E1","NS"
-0.466662109649148,8.79006207142857,-3.00475388013971,0.00381412253323608,0.0168769855514223,-2.57666229845759,"WFDC9","NS"
-0.486393688596525,10.6831489444444,-3.0044813860373,0.00381710560772883,0.016886596185148,-2.57737966694244,"HSN2","NS"
0.248902571271893,12.2539166507937,3.00371583307546,0.00382549796377695,0.0169201279175424,-2.57939480356471,"TRIM21","NS"
0.447176874999967,12.3070195793651,3.00273130890752,0.00383631601866925,0.016964371961061,-2.58198576712589,"FPR3","NS"
0.31803752850873,12.8903995714286,3.00259943011815,0.00383776727601803,0.0169671855849266,-2.58233278326899,"SYNJ2BP","NS"
-1.15209668640354,10.9984808253968,-3.00117633549852,0.00385346021263605,0.0170321730531197,-2.58607668658499,"SNORA36B","Down"
-0.743497835526339,9.92118276984127,-3.00111817360748,0.00385410285091729,0.0170321730531197,-2.58622967179151,"MAP1LC3C","Down"
-0.297967291666691,11.1295954523809,-3.00098198809541,0.00385560797230781,0.0170352084837598,-2.58658787653858,"MAGI1","NS"
0.304742695175406,12.1844521746032,3.00028919469823,0.00386327318894531,0.0170654539615218,-2.58840992287969,"CNOT8","NS"
0.201536719298215,13.8761555634921,3.00017520032818,0.00386453580458581,0.017067410037266,-2.58870969795503,"SLC2A10","NS"
0.196391141447343,8.84258988095238,2.99991718094423,0.00386739507663435,0.0170728477627624,-2.58938818937852,"RPGRIP1L","NS"
-0.701477243421079,10.3742893650794,-2.99991608925462,0.00386740717849982,0.0170728477627624,-2.58939106000848,"GPR56","Down"
0.306322123903472,12.6163670793651,2.99925740525295,0.00387471540918937,0.0171014840160936,-2.59112294685161,"CREB3L2","NS"
-0.287243780701777,8.9533633015873,-2.99898905348029,0.00387769650654394,0.0171110138977826,-2.59182844647129,"C4orf10","NS"
-0.568840890350902,9.32709679365079,-2.99851810130939,0.00388293343211363,0.0171297575278303,-2.59306647077129,"LUZP2","Down"
0.542874688596457,11.5631991984127,2.99845911860242,0.00388358977527062,0.0171297575278303,-2.59322151243711,"USP28","Up"
-0.397017041666691,8.86964034126984,-2.99825160727516,0.00388589972375286,0.0171363156849843,-2.59376695764357,"PCDHGA8","NS"
0.441613209429788,11.498316531746,2.99770219089897,0.00389202181956227,0.0171596785814203,-2.59521096698403,"KIF1C","NS"
-0.424580671710553,8.3627927952381,-2.99762622851703,0.00389286896682874,0.017159779593565,-2.59541060036583,"CABP1","NS"
-0.784136399780733,9.45669864761905,-2.99752657201989,0.00389398061553797,0.0171610462393914,-2.5956724974787,"MRGPRX3","Down"
0.16458967214909,13.6868408095238,2.99733992050523,0.00389606347093475,0.0171665916193419,-2.59616299986945,"FNDC3A","NS"
0.517206382675404,12.9770197619048,2.99691774323008,0.00390077839495984,0.0171837294550717,-2.59727235739623,"B4GALT4","Up"
0.445808097587692,8.74139394126984,2.9966236737168,0.00390406573158032,0.0171945725546373,-2.59804501652536,"RNF208","NS"
0.422933910087675,13.6351852619048,2.99652132987302,0.00390521041447733,0.0171959762307537,-2.59831390873186,"CYP3A7","NS"
0.310857948464884,8.71731472222222,2.99596526745961,0.00391143524988409,0.0172197442307754,-2.59977475462844,"DDX26B","NS"
0.391535649122762,13.0660767063492,2.99549875185089,0.0039166647708182,0.0172391213242419,-2.60100019363603,"MID1IP1","NS"
0.540689728070143,12.8218120952381,2.99535033389932,0.00391832986094649,0.0172428047717279,-2.6013900266958,"C1orf53","Up"
0.441703327850847,9.12638673015873,2.9951330729516,0.00392076848268068,0.0172439621384225,-2.60196065604515,"AMIGO1","NS"
0.188413505482421,14.4210887777778,2.99511203969332,0.00392100464309863,0.0172439621384225,-2.60201589762468,"ATP5G2","NS"
-0.385329574561425,8.70856156031746,-2.99510553268999,0.00392107770609983,0.0172439621384225,-2.60203298750696,"AP3B2","NS"
0.325941622806997,9.27552781746032,2.99485580294191,0.00392388271939133,0.0172495771398657,-2.60268885249265,"ZNF230","NS"
0.31552766557015,8.74381286507937,2.99479389548653,0.0039245783645652,0.0172495771398657,-2.60285143366259,"RASAL3","NS"
0.561842201754354,11.4846788888889,2.99469940298815,0.00392564038428756,0.0172495771398657,-2.60309958473306,"ANAPC7","Up"
0.399566610745593,8.36207538888889,2.99469688469652,0.00392566869151658,0.0172495771398657,-2.60310619805384,"C11orf80","NS"
-0.346246143640389,13.454205047619,-2.994220615323,0.00393102568140301,0.0172694711249481,-2.60435686101989,"LYVE1","NS"
-0.222255220394771,13.0602330555556,-2.99363328096525,0.00393764126935676,0.0172948847229406,-2.60589897126624,"FBXO33","NS"
0.230695780701719,13.0507209206349,2.992464491737,0.00395083702829585,0.0173488961727044,-2.6089670821031,"SETDB2","NS"
-0.182587918859687,13.4125647619048,-2.99239657701301,0.0039516050555245,0.0173488961727044,-2.60914533300585,"ZMIZ1","NS"
0.350400025219269,9.80831006349206,2.99225005786174,0.00395326246943129,0.0173525134621737,-2.6095298810125,"LOC388692","NS"
-0.181243674342145,13.9363378492064,-2.99179616715305,0.00395840095110447,0.0173714058602538,-2.61072105417908,"BAT1","NS"
-0.493027305921078,8.92710039206349,-2.99057050860645,0.00397230763116304,0.0174257624677698,-2.61393695016195,"GSG1L","NS"
0.497431481359619,9.18561404761905,2.9905570006144,0.00397246114952858,0.0174257624677698,-2.61397238708826,"SEMA4G","NS"
-0.641604157894781,12.4170081666667,-2.99043809714138,0.00397381272579856,0.0174280191991574,-2.61428431382495,"SNORD62B","Down"
0.404623118859623,8.20339731111111,2.99015374414327,0.00397704670135525,0.017438528912282,-2.61503023679908,"ITGB6","NS"
-0.458705655482484,8.69385587142857,-2.98998220209748,0.0039789988495463,0.017441025118519,-2.61548020519012,"GSTA5","NS"
-0.236725699561442,12.2283027857143,-2.98994779314773,0.00397939053058168,0.017441025118519,-2.61557046027042,"TMEM1","NS"
0.332299298245584,12.1971910634921,2.9898829078309,0.00398012922513492,0.017441025118519,-2.61574065310766,"HIST1H1C","NS"
0.296878262061368,11.9591073095238,2.98969835084358,0.00398223103296337,0.0174465631050641,-2.6162247271518,"KIAA1731","NS"
-0.198060291666703,12.9508326666667,-2.98956153421323,0.00398378982067862,0.0174497202349481,-2.61658356871753,"C15orf57","NS"
0.482095474780669,11.755565015873,2.98938815384941,0.00398576600344665,0.0174547039179125,-2.61703829171281,"IL17RC","NS"
-0.515157936403538,10.9008641111111,-2.98903463560206,0.00398979821460816,0.0174686874931498,-2.61796539949122,"PLAU","Down"
0.22121012390348,9.09483161111111,2.98874384928811,0.00399311775053675,0.0174795455106023,-2.61872793022398,"RAD54L","NS"
-0.477229051096513,8.65205540793651,-2.98861564149591,0.00399458215050728,0.0174822799645598,-2.61906411268153,"MIR515-2","NS"
0.165844354166632,13.5157345079365,2.98832263256425,0.0039979307970864,0.0174932579370622,-2.61983239103689,"MAP1LC3A","NS"
0.297760649122772,13.398204531746,2.98822755177914,0.00399901798653137,0.0174943381932332,-2.62008168364945,"SNX6","NS"
0.327950190789444,11.9533058412698,2.98814250896266,0.00399999063089485,0.0174949170051681,-2.62030465265448,"DNAL4","NS"
-0.451153673245653,13.4554494920635,-2.98750490376395,0.00400729000193692,0.0175231612161993,-2.62197620288793,"DMC1","NS"
-0.460007395833362,10.7793437222222,-2.98719305975582,0.00401086453166945,0.0175351089216351,-2.62279363815621,"UCHL5IP","NS"
0.583737841008739,12.6702573571429,2.9866799339838,0.00401675271628502,0.0175571645602221,-2.62413855346173,"PCSK6","Up"
0.240027626754365,8.07764998888889,2.9863873469735,0.00402011378593264,0.0175656696269415,-2.62490535385681,"LPCAT4","NS"
0.557923364035066,10.5342456904762,2.98636366172679,0.00402038598263012,0.0175656696269415,-2.62496742475007,"CXorf21","Up"
0.348900558114007,10.1043494047619,2.98602247345197,0.00402430890361249,0.0175791202400983,-2.6258615211179,"ATP13A2","NS"
-0.33084906469302,14.6565284206349,-2.98558184088249,0.00402938048147968,0.0175975817587425,-2.62701610180494,"LOC729603","NS"
-0.284282740131607,10.523972484127,-2.98532038194432,0.00403239262027206,0.0176070431966116,-2.62770113714785,"CRAMP1L","NS"
0.436043850877162,10.5349049365079,2.9851906317134,0.00403388818519648,0.0176087920912102,-2.62804107249984,"MON1A","NS"
-0.382050315789499,10.0693785396825,-2.98512309422483,0.00403466685947587,0.0176087920912102,-2.62821801100773,"SETD1A","NS"
-0.639194357236867,8.86064945873015,-2.98506553784879,0.00403533056665372,0.0176087920912102,-2.62836879807186,"HS3ST6","Down"
-0.310492156798283,14.2206957380952,-2.98462862799563,0.00404037207066297,0.0176270968439087,-2.62951335016544,"OCIAD1","NS"
0.31659535526312,13.2728463492063,2.9843407312807,0.00404369731049789,0.0176379078791652,-2.63026747105274,"HDDC3","NS"
-0.278842131578987,12.1068920555556,-2.98389116880169,0.00404889489541796,0.017656879519838,-2.63144495272565,"SAPS1","NS"
0.34573043311401,8.45869409047619,2.98303425959051,0.00405881919102343,0.0176964516728621,-2.63368897798163,"PYCARD","NS"
0.65361071929822,11.1492276587302,2.98284177799446,0.00406105152401066,0.0177024773195933,-2.63419297150875,"LSM14B","Up"
0.247377537280672,8.6854197063492,2.98257003387406,0.00406420505805071,0.0177125151985677,-2.63490446446095,"RHCG","NS"
-0.0909045175438923,14.6045650079365,-2.98104159983853,0.00408198465328754,0.0177794896985548,-2.63890537647009,"HSPD1","NS"
-0.245299062500028,12.9045482857143,-2.98102908293192,0.00408213055482211,0.0177794896985548,-2.63893813506509,"STK24","NS"
0.142074141447333,12.9085704444444,2.981017384284,0.00408226692282214,0.0177794896985548,-2.63896875206303,"CSDE1","NS"
0.30951280592102,10.2670298650794,2.98095547715243,0.00408298862811808,0.0177794896985548,-2.63913077018739,"COX18","NS"
0.248945436403467,14.7864423650794,2.9799736744235,0.00409445021817902,0.0178256710774297,-2.64169992458147,"SERPINA6","NS"
-0.559268745614062,11.0901608730159,-2.97982097020022,0.00409623557535243,0.0178297153341548,-2.64209945982824,"SNORD52","Down"
0.383837997806989,12.7318813333333,2.97972080454003,0.00409740706532226,0.0178310864742776,-2.64236152487732,"C9orf95","NS"
0.395253872806988,9.23551615873016,2.97951375720141,0.00409982957947151,0.0178363416209921,-2.64290320528421,"MEGF6","NS"
0.454518632675416,8.85972161111111,2.97947116260691,0.00410032811364947,0.0178363416209921,-2.64301463841512,"LOC113386","NS"
-0.378227862938623,8.54175486031746,-2.97922581836933,0.00410320075994063,0.017845108966201,-2.64365646837435,"KRTAP5-7","NS"
0.28977463157891,13.9359416428571,2.97912720343276,0.00410435593307284,0.0178464047975446,-2.64391443768351,"BLCAP","NS"
-0.441638572368442,8.81652137460317,-2.978817472169,0.00410798608329658,0.0178584594420863,-2.64472462993459,"GALR2","NS"
-0.416786734649158,11.7480205873016,-2.97864071135202,0.00411005911382096,0.0178637412715321,-2.64518697100038,"E2F4","NS"
-0.545109559210548,8.91464479365079,-2.97843762585146,0.00411244207705554,0.0178703676898809,-2.64571814234593,"NPSR1","Down"
-0.384923879385996,9.41183277777778,-2.97833954325396,0.00411359341758478,0.0178716405176748,-2.64597466825017,"C14orf174","NS"
0.581356907894708,10.1947406269841,2.97825938110895,0.00411453462165009,0.0178720000601154,-2.64618432017796,"C9orf66","Up"
0.145852212719262,13.1540816825397,2.97811085517492,0.00411627903110002,0.0178758475487007,-2.64657275604827,"KIAA0391","NS"
