"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","sig"
0.839077449999973,13.1096123253968,8.45918986394696,5.71785826033936e-12,1.13371515354291e-09,17.0343240367655,"TADA1L","Up"
1.81652647916665,10.6077397301587,8.44512478721142,6.04951698667212e-12,1.18815937873139e-09,16.9793739645217,"KRT222","Up"
-1.37132318333335,13.2259713095238,-8.4325065649858,6.36344235588205e-12,1.23813557389821e-09,16.930069303475,"SDC4","Down"
1.26041447083332,10.8831046587302,8.41380556391556,6.85899348593707e-12,1.32219801281226e-09,16.856984350587,"CD160","Up"
-0.550678295833356,14.7831355238095,-8.38461901100156,7.71084139489675e-12,1.44755321067239e-09,16.7428923595909,"DDX5","Down"
0.765852129166651,10.9273117380952,8.38418187800015,7.72437488654904e-12,1.44755321067239e-09,16.7411833200839,"SENP8","Up"
-1.24268196250002,12.3167999047619,-8.38037525142762,7.843237827879e-12,1.44755321067239e-09,16.7263004010828,"CDC42EP3","Down"
1.13555955416666,12.6395012142857,8.3803142555009,7.84515729254651e-12,1.44755321067239e-09,16.7260619182241,"DLEU1","Up"
-0.570244129166689,14.2419827222222,-8.37994034159626,7.85693418540662e-12,1.44755321067239e-09,16.7245999803969,"IFNGR1","Down"
-1.30037600416669,12.1800876825397,-8.37554405383482,7.99673715890945e-12,1.46038658694154e-09,16.7074108530177,"HIVEP1","Down"
-1.13286335416668,11.0859814206349,-8.35803767549644,8.57862334983648e-12,1.55300235980909e-09,16.6389548669628,"C21orf63","Down"
1.76382375833332,10.6755029365079,8.35588427502771,8.65307045188792e-12,1.55300235980909e-09,16.6305335115641,"LOC730101","Up"
-1.42125729583336,11.0188071904762,-8.35353455021074,8.73504389568568e-12,1.55431520396821e-09,16.6213441839851,"C17orf96","Down"
-1.45023647916669,12.3119895238095,-8.3509918323434,8.82462731519256e-12,1.55694844131351e-09,16.6113998607767,"FLJ36031","Down"
-1.29886239583334,12.3946112063492,-8.30688122618472,1.05338190217284e-11,1.842887211877e-09,16.4388493533018,"RGS2","Down"
-1.97972673750002,11.3717007063492,-8.30454750800158,1.06329706982741e-11,1.84473180806141e-09,16.4297184229797,"THBD","Down"
-2.12722020833334,9.6645386031746,-8.28739839841417,1.139084861633e-11,1.95988493672211e-09,16.3626147785445,"CALCA","Down"
-1.64505613333335,12.0570196349206,-8.28207910737134,1.16367518971242e-11,1.98578309628056e-09,16.3417985794699,"OSMR","Down"
1.85224524166665,13.5068126746032,8.27252395582975,1.20919109860402e-11,2.04667881966155e-09,16.3044035973206,"RTP3","Up"
0.475523241666654,13.1784769285714,8.24828086121166,1.33284063780658e-11,2.23777493858832e-09,16.2095123363032,"NDUFA6","NS"
1.21320018333331,11.9314733492063,8.23587822186276,1.40091998422387e-11,2.32402722572462e-09,16.1609591009521,"KBTBD3","Up"
-0.411392516666691,15.0903417142857,-8.2348816193315,1.40653936520151e-11,2.32402722572462e-09,16.15705743925,"JUND","NS"
-2.35210174166669,10.579036531746,-8.22607664180699,1.45717816232376e-11,2.38873954026917e-09,16.1225849308919,"TNFRSF12A","Down"
-1.90821093750002,13.5797060238095,-8.22002775299215,1.49302086494335e-11,2.42837510837934e-09,16.0989014374785,"EGR1","Down"
1.29548002499998,11.6206930238095,8.20300783860037,1.59868300074739e-11,2.57273794804561e-09,16.0322566175819,"C1orf203","Up"
0.957493158333316,11.4865852619048,8.20179478933972,1.60649374727859e-11,2.57273794804561e-09,16.0275063539582,"UCK1","Up"
-0.653874229166687,13.6209688571429,-8.18715886908391,1.70380207154318e-11,2.7077446814853e-09,15.9701891434385,"CD93","Down"
-1.92195525000001,12.5421059285714,-8.178360830062,1.7651161022343e-11,2.78393576760726e-09,15.9357312811932,"PTGS2","Down"
-0.75466321666668,10.8146936031746,-8.17497243071236,1.7893153598315e-11,2.80088394558887e-09,15.9224598991132,"LATS2","Down"
1.13067315416665,12.8009466825397,8.1683745657489,1.83739375862777e-11,2.85467915379639e-09,15.8966170466294,"IFIT2","Up"
0.709812758333317,12.880820968254,8.16533234593098,1.85999614769716e-11,2.86838961473386e-09,15.8847007197424,"GMNN","Up"
-0.727415229166686,11.876974547619,-8.15973328603519,1.90232530087355e-11,2.9096698069336e-09,15.8627686283561,"NEDD9","Down"
0.775899174999982,11.4449765714286,8.1581178883762,1.91471618977811e-11,2.9096698069336e-09,15.8564407918003,"ZKSCAN4","Up"
-2.11684839166668,10.4406805873016,-8.15044801024841,1.97466014844719e-11,2.97901808916826e-09,15.826395383661,"NR4A1","Down"
-0.397692841666684,14.8797221587302,-8.11736364956704,2.25553553517737e-11,3.37827297171637e-09,15.6967756098309,"ZFAND5","NS"
-1.83100152083335,10.666225047619,-8.09421122027731,2.47557119127686e-11,3.68135118794235e-09,15.6060515724393,"FGF14","Down"
1.18924072916665,11.6483079126984,8.08213791508049,2.59871397264049e-11,3.83706568768811e-09,15.5587366929917,"MGC12965","Up"
1.40417631249999,10.0965306269841,8.06896076420924,2.74012781677005e-11,3.98977383222705e-09,15.5070921407105,"MOGAT2","Up"
-0.728339650000018,13.3967426507937,-8.06893005710133,2.74046619918569e-11,3.98977383222705e-09,15.5069717874153,"TRMT11","Down"
-1.66384155833335,12.2061780952381,-8.04935180109101,2.96495905044274e-11,4.28663072716441e-09,15.4302327735783,"C10orf10","Down"
-1.61336306250001,9.98991724603175,-8.04651728266925,2.99895263330325e-11,4.30587550846485e-09,15.4191219212158,"GPRC5A","Down"
1.03004148749999,9.80179203968254,8.02760267098897,3.23600109138799e-11,4.61440456997305e-09,15.3449755974504,"C1orf89","Up"
-0.923269141666687,12.8452823015873,-8.01918342895451,3.34746444748156e-11,4.72854345929574e-09,15.3119694723764,"C1QTNF1","Down"
0.994648883333312,11.7927523809524,8.0181454465115,3.36146996481949e-11,4.72854345929574e-09,15.3079001564859,"C5orf54","Up"
-1.52944839583334,9.60703306349206,-8.01604777444868,3.38995323957851e-11,4.73660647616007e-09,15.2996763626286,"NR4A3","Down"
-1.05130249166668,12.5362414047619,-8.01136344111496,3.45443491395273e-11,4.77569295348945e-09,15.2813114305432,"FCGR2A","Down"
-2.85728099916668,10.1355181714286,-8.01069001165615,3.46380535077048e-11,4.77569295348945e-09,15.2786712169564,"IL6","Down"
-1.68175887083335,10.9286973253968,-7.98223064644839,3.8839591737263e-11,5.31974644985577e-09,15.1670875885005,"CREB5","Down"
1.12473772916665,10.4732045,7.97943484207653,3.92789195597443e-11,5.330559107311e-09,15.156125046179,"ZNF187","Up"
