"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","neg_log10_padj"
"ENSG00000172260",1335.016891,1.418831,0.159109,0,0,"Up",17.860799
"ENSG00000196950",808.739883,-1.199198,0.134263,0,0,"Down",17.774321
"ENSG00000171132",401.591845,-1.175782,0.131152,0,0,"Down",17.763329
"ENSG00000166825",4198.983185,1.041769,0.116642,0,0,"Up",17.645201
"ENSG00000185745",237.713943,-1.62608,0.183094,0,0,"Down",17.635158
"ENSG00000169744",616.840955,-1.306218,0.147061,0,0,"Down",17.613613
"ENSG00000170775",213.790766,1.458134,0.163837,0,0,"Up",17.590018
"ENSG00000184254",560.682296,-1.006902,0.11261,0,0,"Down",17.585833
"ENSG00000159212",757.351667,1.021483,0.114724,0,0,"Up",17.498078
"ENSG00000108830",158.261076,-2.306188,0.2649,0,0,"Down",17.452663
"ENSG00000174697",115.965914,2.956075,0.340059,0,0,"Up",17.424672
"ENSG00000162878",1588.441631,1.523193,0.17399,0,0,"Up",17.375061
"ENSG00000137393",158.283774,2.073253,0.237875,0,0,"Up",17.275005
"ENSG00000116962",9435.943317,1.447625,0.166445,0,0,"Up",17.142969
"ENSG00000152779",45.680301,4.021697,0.458068,0,0,"Up",17.08631
"ENSG00000115419",3865.240605,1.165457,0.133537,0,0,"Up",17.059567
"ENSG00000138074",435.943594,1.18028,0.134775,0,0,"Up",17.019458
"ENSG00000197769",134.644122,2.39083,0.276979,0,0,"Up",16.948697
"ENSG00000179593",67.242812,10.996291,2.945694,0,0,"Up",16.927987
"ENSG00000074590",412.639827,1.327865,0.15301,0,0,"Up",16.879708
"ENSG00000168556",382.017665,1.249163,0.143547,0,0,"Up",16.83923
"ENSG00000137767",879.785486,1.009266,0.116193,0,0,"Up",16.765975
"ENSG00000103064",780.765444,1.368325,0.159989,0,0,"Up",16.474022
"ENSG00000075213",714.292423,-1.180345,0.137287,0,0,"Down",16.461911
"ENSG00000143507",318.946956,-1.158658,0.134338,0,0,"Down",16.461911
"ENSG00000170989",241.926413,-1.449461,0.169521,0,0,"Down",16.362934
"ENSG00000183876",193.710166,-1.644883,0.192897,0,0,"Down",16.348991
"ENSG00000126785",672.61621,-1.186807,0.138948,0,0,"Down",16.296408
"ENSG00000135069",724.584165,-1.26665,0.148606,0,0,"Down",16.293137
"ENSG00000070882",1106.499129,-1.07746,0.126089,0,0,"Down",16.255672
"ENSG00000107968",536.659486,1.108309,0.129469,0,0,"Up",16.251241
"ENSG00000116194",237.04454,1.893248,0.224647,0,0,"Up",16.194913
"ENSG00000111728",193.412947,-1.490155,0.175256,0,0,"Down",16.175178
"ENSG00000158246",70.302866,2.29236,0.270604,0,0,"Up",16.14324
"ENSG00000183496",171.5259,-1.672146,0.19744,0,0,"Down",16.14324
"ENSG00000120162",60.670428,2.641055,0.313063,0,0,"Up",15.95533
"ENSG00000182580",426.122914,-1.482045,0.176726,0,0,"Down",15.943319
"ENSG00000268913",72.857073,2.461701,0.292755,0,0,"Up",15.900638
"ENSG00000196230",7908.086707,-1.153538,0.138183,0,0,"Down",15.763718
"ENSG00000174437",10584.252871,1.307131,0.15687,0,0,"Up",15.744065
"ENSG00000147576",242.963445,1.408052,0.168483,0,0,"Up",15.64338
"ENSG00000081803",1171.268216,1.293144,0.155261,0,0,"Up",15.635158
"ENSG00000108950",1011.564937,1.065165,0.12731,0,0,"Up",15.615428
"ENSG00000009413",7584.974888,1.069915,0.128215,0,0,"Up",15.572653
"ENSG00000161647",166.341417,1.527568,0.18344,0,0,"Up",15.558599
"ENSG00000135821",19611.251385,2.843562,0.350673,0,0,"Up",15.521956
"ENSG00000197301",209.371085,2.214044,0.271964,0,0,"Up",15.521956
"ENSG00000164619",553.266119,-1.492851,0.181086,0,0,"Down",15.487555
"ENSG00000147119",453.233381,1.492656,0.18151,0,0,"Up",15.402564
"ENSG00000133110",4035.435621,-1.382576,0.168729,0,0,"Down",15.366763
"ENSG00000147883",517.02713,-1.394728,0.168654,0,0,"Down",15.363132
"ENSG00000087448",907.657962,1.035712,0.125049,0,0,"Up",15.276344
"ENSG00000146373",818.986308,1.056764,0.127727,0,0,"Up",15.239574
"ENSG00000143127",265.813277,3.706938,0.465847,0,0,"Up",15.21925
"ENSG00000168621",218.347623,1.754211,0.215398,0,0,"Up",15.176873
"ENSG00000188176",56.145889,-3.156224,0.387531,0,0,"Down",15.14209
"ENSG00000101342",42.901378,3.973994,0.484861,0,0,"Up",15.141779
"ENSG00000157152",49.949114,3.365003,0.415311,0,0,"Up",15.012196
"ENSG00000126861",309.304216,-1.673722,0.206854,0,0,"Down",14.99971
"ENSG00000099860",368.158193,1.432483,0.176332,0,0,"Up",14.989919
"ENSG00000183508",90.035069,-2.473323,0.308906,0,0,"Down",14.907426
"ENSG00000169855",1727.804136,-1.081324,0.13301,0,0,"Down",14.866743
"ENSG00000272841",114.903197,-1.96403,0.24164,0,0,"Down",14.833092
"ENSG00000149633",241.894454,-1.427576,0.17852,0,0,"Down",14.457746
"ENSG00000149591",7792.455097,1.233165,0.15499,0,0,"Up",14.420325
"ENSG00000135472",155.837657,-1.647726,0.207243,0,0,"Down",14.334899
"ENSG00000170214",201.577369,3.933582,0.517014,0,0,"Up",14.310252
"ENSG00000067082",3242.401288,1.062986,0.133205,0,0,"Up",14.293628
"ENSG00000143344",1077.617718,-1.047396,0.131233,0,0,"Down",14.277516
"ENSG00000155962",402.930033,-1.221765,0.153438,0,0,"Down",14.262896
"ENSG00000130066",4098.119994,1.281555,0.162469,0,0,"Up",14.221318
"ENSG00000113361",2195.02476,-1.188121,0.150258,0,0,"Down",14.19648
"ENSG00000157510",488.000363,1.670844,0.214481,0,0,"Up",14.14037
"ENSG00000025423",169.201816,-1.933626,0.247419,0,0,"Down",14.104892
"ENSG00000049246",196.028266,-2.140801,0.27682,0,0,"Down",14.104892
"ENSG00000106034",2427.536372,1.024698,0.130298,0,0,"Up",13.99483
"ENSG00000138166",402.172672,1.199842,0.152507,0,0,"Up",13.920689
"ENSG00000171793",688.140767,1.440519,0.185804,0,0,"Up",13.884218
"ENSG00000151012",782.334429,-1.111615,0.141488,0,0,"Down",13.873206
"ENSG00000153904",3072.522784,1.21162,0.155848,0,0,"Up",13.779756
"ENSG00000183801",1368.909878,-1.008313,0.129203,0,0,"Down",13.638783
"ENSG00000103647",544.421111,-1.290757,0.167256,0,0,"Down",13.571873
"ENSG00000141150",151.082027,1.516612,0.195811,0,0,"Up",13.568201
"ENSG00000205208",588.217371,-1.318402,0.171776,0,0,"Down",13.431719
"ENSG00000196155",242.43974,-1.366107,0.17821,0,0,"Down",13.3788
"ENSG00000128165",58.751747,-2.53612,0.332373,0,0,"Down",13.305208
"ENSG00000129682",265.486459,-1.506663,0.197655,0,0,"Down",13.294308
"ENSG00000146006",46.807012,-4.067577,0.545531,0,0,"Down",13.25189
"ENSG00000138615",840.378262,1.308952,0.172138,0,0,"Up",13.239022
"ENSG00000133816",1756.159875,1.028834,0.134298,0,0,"Up",13.226415
"ENSG00000083290",1522.661602,1.107853,0.144978,0,0,"Up",13.182194
"ENSG00000104321",548.69086,-1.304349,0.171649,0,0,"Down",13.10102
"ENSG00000118523",11813.269256,1.1737,0.155162,0,0,"Up",13.065444
"ENSG00000154310",763.35267,-1.110186,0.146129,0,0,"Down",13.046296
"ENSG00000245812",181.253073,1.61228,0.214063,0,0,"Up",13.039936
"ENSG00000143878",3314.354208,1.179188,0.155913,0,0,"Up",13.036592
"ENSG00000171033",245.152985,-1.275559,0.167762,0,0,"Down",13.025748
"ENSG00000187193",37.383306,3.05451,0.403141,0,0,"Up",13.025748
"ENSG00000164330",884.925838,1.078022,0.142218,0,0,"Up",13.005507
"ENSG00000138669",239.218769,-1.649235,0.220371,0,0,"Down",12.966133
"ENSG00000155324",535.889218,1.193383,0.158495,0,0,"Up",12.904163
"ENSG00000177570",102.120904,-1.957598,0.262402,0,0,"Down",12.860767
"ENSG00000134294",20597.342565,1.169964,0.156448,0,0,"Up",12.806698
"ENSG00000206190",290.889507,1.274159,0.170279,0,0,"Up",12.742476
"ENSG00000101265",1645.90075,-1.01849,0.136449,0,0,"Down",12.619235
"ENSG00000178723",34.492848,3.417903,0.457208,0,0,"Up",12.619235
"ENSG00000176971",2618.72488,1.198507,0.16144,0,0,"Up",12.614011
"ENSG00000079691",1509.446609,1.113302,0.149639,0,0,"Up",12.590187
"ENSG00000132622",65.548725,-2.203268,0.297094,0,0,"Down",12.572314
"ENSG00000114670",184.341569,-1.218831,0.163446,0,0,"Down",12.567142
"ENSG00000168994",1328.006674,1.30994,0.178405,0,0,"Up",12.505838
"ENSG00000162426",168.596871,1.251023,0.168626,0,0,"Up",12.442001
"ENSG00000072163",665.150393,1.316841,0.179419,0,0,"Up",12.436124
"ENSG00000189058",471.875123,1.028251,0.13832,0,0,"Up",12.418011
"ENSG00000128606",1137.030916,-2.324627,0.322251,0,0,"Down",12.403907
"ENSG00000213639",3975.427512,1.002886,0.135942,0,0,"Up",12.309671
"ENSG00000196932",68.828228,-2.0155,0.274819,0,0,"Down",12.285026
"ENSG00000183570",195.732851,1.616296,0.221352,0,0,"Up",12.249853
"ENSG00000089041",96.755963,-1.919116,0.264377,0,0,"Down",12.206909
"ENSG00000125398",566.471453,-1.280262,0.1761,0,0,"Down",12.186446
"ENSG00000150938",10974.749381,1.019329,0.139294,0,0,"Up",12.150381
"ENSG00000164104",1065.179666,1.202521,0.165346,0,0,"Up",12.149654
"ENSG00000016391",92.110105,-1.93892,0.267437,0,0,"Down",12.129798
"ENSG00000122966",288.892502,-1.497519,0.207157,0,0,"Down",12.123146
"ENSG00000158716",158.979235,1.278093,0.175024,0,0,"Up",12.108857
"ENSG00000085117",1911.078823,1.180418,0.162797,0,0,"Up",12.103978
"ENSG00000107104",1276.707454,1.129634,0.155892,0,0,"Up",12.031268
"ENSG00000068831",97.808597,1.95026,0.271844,0,0,"Up",12.029036
"ENSG00000214944",628.402491,1.036919,0.142577,0,0,"Up",11.976389
"ENSG00000205213",387.915258,-1.058215,0.145654,0,0,"Down",11.933044
"ENSG00000077063",329.881096,-1.016482,0.140502,0,0,"Down",11.810605
"ENSG00000172465",395.279555,1.001946,0.138261,0,0,"Up",11.800647
"ENSG00000112936",1960.707109,3.080596,0.449535,0,0,"Up",11.723116
"ENSG00000196616",46331.460888,1.117185,0.158476,0,0,"Up",11.458324
"ENSG00000167645",624.068562,1.091398,0.154734,0,0,"Up",11.388207
"ENSG00000007237",427.0041,-1.355804,0.194545,0,0,"Down",11.31194
"ENSG00000169271",82.829857,2.170166,0.312903,0,0,"Up",11.308632
"ENSG00000273179",167.919312,-1.468418,0.210249,0,0,"Down",11.2802
"ENSG00000168398",5604.033607,-2.026665,0.295379,0,0,"Down",11.250477
"ENSG00000075240",576.834674,-1.131466,0.161973,0,0,"Down",11.209709
"ENSG00000164105",538.511069,1.187232,0.170542,0,0,"Up",11.163053
"ENSG00000253276",738.222089,1.109271,0.15916,0,0,"Up",11.137543
"ENSG00000105889",230.619819,1.005213,0.143241,0,0,"Up",11.10407
"ENSG00000136237",98.519052,2.546967,0.377583,0,0,"Up",11.103212
"ENSG00000119711",562.981124,1.163252,0.167566,0,0,"Up",11.101473
"ENSG00000136960",464.305488,-1.039189,0.149264,0,0,"Down",11.033119
"ENSG00000166592",105.62152,-1.442268,0.208493,0,0,"Down",10.96442
"ENSG00000241399",676.962148,1.51527,0.223728,0,0,"Up",10.950015
"ENSG00000205364",52.271046,2.420459,0.355859,0,0,"Up",10.906994
"ENSG00000187758",692.710651,1.118989,0.162447,0,0,"Up",10.894678
"ENSG00000170485",287.525216,1.108139,0.16074,0,0,"Up",10.860012
"ENSG00000165030",1429.951195,1.080032,0.157921,0,0,"Up",10.803853
"ENSG00000105516",84.574305,-1.590331,0.232091,0,0,"Down",10.792009
"ENSG00000137266",141.425065,-1.320633,0.19302,0,0,"Down",10.743307
"ENSG00000141298",2049.478204,1.189372,0.175893,0,0,"Up",10.685081
"ENSG00000103710",1054.925112,-1.037308,0.152371,0,0,"Down",10.674034
"ENSG00000175471",158.252277,1.738727,0.258968,0,0,"Up",10.668343
"ENSG00000213160",203.848539,1.477946,0.219655,0,0,"Up",10.607158
"ENSG00000182010",118.305749,-1.808274,0.271023,0,0,"Down",10.566971
"ENSG00000012048",221.109605,-1.166405,0.172163,0,0,"Down",10.553684
"ENSG00000178031",1487.710737,-1.098793,0.162884,0,0,"Down",10.550261
"ENSG00000049759",1212.977071,-1.080601,0.160182,0,0,"Down",10.544179
"ENSG00000097096",201.584118,1.252368,0.187174,0,0,"Up",10.439808
"ENSG00000168646",316.537654,1.100018,0.163099,0,0,"Up",10.435713
"ENSG00000185338",222.261621,-1.168562,0.1734,0,0,"Down",10.417863
"ENSG00000101255",284.169999,-1.071453,0.158961,0,0,"Down",10.413035
"ENSG00000162643",89.064943,-1.557293,0.23255,0,0,"Down",10.385827
"ENSG00000225783",69.749634,-1.788586,0.266387,0,0,"Down",10.383748
"ENSG00000145506",157.503636,1.386984,0.207817,0,0,"Up",10.374268
"ENSG00000254851",470.693159,1.061174,0.158277,0,0,"Up",10.310383
"ENSG00000184564",43.216757,-3.055322,0.462255,0,0,"Down",10.28634
"ENSG00000135362",111.758619,1.477835,0.222391,0,0,"Up",10.272923
"ENSG00000167549",1996.396801,2.16465,0.333671,0,0,"Up",10.24197
"ENSG00000127324",26.405685,4.194441,0.632513,0,0,"Up",10.176828
"ENSG00000184307",101.191575,1.639879,0.248772,0,0,"Up",10.164673
"ENSG00000157617",961.826843,1.055071,0.159456,0,0,"Up",10.133873
"ENSG00000100739",134.53473,-1.801563,0.278932,0,0,"Down",10.090593
"ENSG00000169908",952.845886,1.12161,0.170408,0,0,"Up",10.080041
"ENSG00000248144",820.405088,1.062684,0.161508,0,0,"Up",10.036514
"ENSG00000162630",42.647066,2.771589,0.431317,0,0,"Up",9.895021
"ENSG00000105835",2640.34214,1.011599,0.154977,0,0,"Up",9.884576
"ENSG00000225415",565.934634,-1.383398,0.215813,0,0,"Down",9.862244
"ENSG00000119714",54.812225,-2.704475,0.428197,0,0,"Down",9.855671
"ENSG00000166979",130.591215,1.300009,0.199658,0,0,"Up",9.818746
"ENSG00000167642",61.505301,2.017626,0.312676,0,0,"Up",9.807763
"ENSG00000077943",468.382324,1.135307,0.175207,0,0,"Up",9.790927
"ENSG00000186469",277.747386,-1.066569,0.163551,0,0,"Down",9.782776
"ENSG00000267339",26.233215,-4.41548,0.684799,0,0,"Down",9.781833
"ENSG00000177606",3149.91675,-1.161697,0.180621,0,0,"Down",9.778587
"ENSG00000246763",155.491769,-1.490894,0.232885,0,0,"Down",9.736671
"ENSG00000119514",286.111482,-1.083317,0.167184,0,0,"Down",9.715338
"ENSG00000143196",1710.26532,1.014271,0.156531,0,0,"Up",9.687156
"ENSG00000149256",648.748124,-1.327186,0.209015,0,0,"Down",9.667706
"ENSG00000112715",1874.105177,-1.207973,0.189742,0,0,"Down",9.665838
"ENSG00000176928",260.113413,1.628508,0.258562,0,0,"Up",9.634854
"ENSG00000127589",307.264989,-1.117803,0.17476,0,0,"Down",9.549361
"ENSG00000196850",520.926171,1.124417,0.177446,0,0,"Up",9.419905
"ENSG00000131979",85.069005,1.531121,0.241736,0,0,"Up",9.417453
"ENSG00000081320",1491.689983,1.030525,0.162729,0,0,"Up",9.352736
"ENSG00000154263",153.557368,-1.420573,0.227218,0,0,"Down",9.28876
"ENSG00000171819",254.882599,4.82662,0.810458,0,0,"Up",9.285788
"ENSG00000116675",50.899063,2.125474,0.342472,0,0,"Up",9.212342
"ENSG00000138944",242.94824,-1.517455,0.246258,0,0,"Down",9.209896
"ENSG00000124249",96.625626,-1.387655,0.221133,0,0,"Down",9.197277
"ENSG00000166793",139.258057,-1.190364,0.189248,0,0,"Down",9.186757
"ENSG00000175741",220.059925,1.088984,0.173458,0,0,"Up",9.150774
"ENSG00000102524",64.041473,-1.633371,0.262083,0,0,"Down",9.099102
"ENSG00000129467",105.731286,-1.59124,0.258325,0,0,"Down",9.083595
"ENSG00000131459",1022.487555,1.175248,0.191083,0,0,"Up",9.036431
"ENSG00000185112",706.040641,1.090597,0.176786,0,0,"Up",8.970911
"ENSG00000102984",90.332834,-1.340899,0.216406,0,0,"Down",8.958757
"ENSG00000143869",99.093851,1.784224,0.293779,0,0,"Up",8.958757
"ENSG00000092969",200.644149,-1.439617,0.235428,0,0,"Down",8.953421
"ENSG00000267669",85.667254,1.408894,0.228717,0,0,"Up",8.889373
"ENSG00000102996",165.316303,1.211627,0.197126,0,0,"Up",8.853519
"ENSG00000137801",90563.361423,1.798877,0.300009,0,0,"Up",8.804531
"ENSG00000078053",358.688992,1.099082,0.179938,0,0,"Up",8.799475
"ENSG00000143786",77.775892,-1.450798,0.237569,0,0,"Down",8.749908
"ENSG00000064309",348.466903,-1.512332,0.255305,0,0,"Down",8.704715
"ENSG00000229644",747.11456,1.038701,0.170991,0,0,"Up",8.702657
"ENSG00000153207",1843.642103,1.175167,0.196453,0,0,"Up",8.619345
"ENSG00000230018",41.519428,2.229108,0.371328,0,0,"Up",8.596993
"ENSG00000272168",89.12682,-1.676174,0.282483,0,0,"Down",8.491221
"ENSG00000226950",220.817719,1.080303,0.18171,0,0,"Up",8.308633
"ENSG00000011198",1159.402959,1.073848,0.182265,0,0,"Up",8.293831
"ENSG00000149403",45.059605,-2.070831,0.351038,0,0,"Down",8.292144
"ENSG00000161381",489.5703,-1.25391,0.215153,0,0,"Down",8.28769
"ENSG00000134762",301.724083,1.207791,0.20427,0,0,"Up",8.275175
"ENSG00000176293",145.131631,-1.097335,0.184643,0,0,"Down",8.256351
"ENSG00000163251",54.258448,2.269694,0.396177,0,0,"Up",8.217806
"ENSG00000079257",1731.794341,-1.030456,0.176373,0,0,"Down",8.175142
"ENSG00000137872",288.77047,-1.30446,0.224889,0,0,"Down",8.172565
"ENSG00000137880",101.962504,1.263475,0.215402,0,0,"Up",8.136287
"ENSG00000128045",124.216514,4.409644,0.830866,0,0,"Up",8.030289
"ENSG00000254726",47.894853,-1.990687,0.345099,0,0,"Down",8.015177
"ENSG00000226121",506.829472,1.184366,0.206913,0,0,"Up",7.927079
"ENSG00000025708",144.696986,1.17209,0.202818,0,0,"Up",7.920878
"ENSG00000261468",33.183811,2.353018,0.411922,0,0,"Up",7.91443
"ENSG00000135744",657.831012,-1.097428,0.19193,0,0,"Down",7.87875
"ENSG00000136383",68.786998,2.623818,0.487651,0,0,"Up",7.83323
"ENSG00000215386",101.441266,-1.291246,0.224683,0,0,"Down",7.82724
"ENSG00000154127",416.178935,1.010558,0.175718,0,0,"Up",7.825417
"ENSG00000157368",52.069148,-2.14486,0.383118,0,0,"Down",7.810062
"ENSG00000040731",72.268966,-1.800992,0.319147,0,0,"Down",7.765953
"ENSG00000070193",115.634768,-1.1984,0.20916,0,0,"Down",7.741485
"ENSG00000170873",1487.261949,1.738527,0.315205,0,0,"Up",7.610069
"ENSG00000134121",120.017911,1.329915,0.235209,0,0,"Up",7.605619
"ENSG00000143494",18.96074,-3.728647,0.655788,0,0,"Down",7.57542
"ENSG00000165072",641.08883,2.529688,0.472456,0,0,"Up",7.569501
"ENSG00000169750",73.674629,1.396075,0.2491,0,0,"Up",7.507043
"ENSG00000105711",101.370727,-1.223064,0.217857,0,0,"Down",7.483533
"ENSG00000137959",102.24512,1.759886,0.32488,0,0,"Up",7.476801
"ENSG00000095637",44.305667,1.795168,0.322113,0,0,"Up",7.471898
"ENSG00000137331",136.252125,-1.229441,0.220817,0,0,"Down",7.435438
"ENSG00000235750",113.615522,2.214914,0.407517,0,0,"Up",7.435438
"ENSG00000261685",48.447078,2.142054,0.398696,0,0,"Up",7.293976
"ENSG00000124134",26.083613,-2.776337,0.507561,0,0,"Down",7.238621
"ENSG00000147655",151.371617,-1.26883,0.232149,0,0,"Down",7.238621
"ENSG00000168481",21.003933,4.475576,0.822419,0,0,"Up",7.218537
"ENSG00000123689",42.134537,-2.508843,0.482015,0,0,"Down",7.079662
"ENSG00000187288",22.444856,3.386474,0.634127,0,0,"Up",7.077825
"ENSG00000160460",175.803262,-1.021757,0.187723,0,0,"Down",7.046563
"ENSG00000235109",71.422826,-1.620897,0.304298,0,0,"Down",7.023357
"ENSG00000166473",146.321472,-1.400332,0.264451,0,0,"Down",7.013568
"ENSG00000123610",322.729908,-2.400836,0.47333,0,0,"Down",6.910288
"ENSG00000131242",31.709087,-2.05736,0.38688,0,0,"Down",6.90155
"ENSG00000269728",301.775957,1.03664,0.194168,0,0,"Up",6.895683
"ENSG00000164761",7614.290765,-1.531573,0.295135,0,0,"Down",6.823436
"ENSG00000204103",128.229901,-1.806829,0.357555,0,0,"Down",6.755428
"ENSG00000158813",81.942937,1.394007,0.265925,0,0,"Up",6.739963
"ENSG00000142871",5220.264856,1.630294,0.318831,0,0,"Up",6.696554
"ENSG00000175538",105.055833,-1.12847,0.215307,0,0,"Down",6.624019
"ENSG00000138678",118.06953,1.108637,0.212358,0,0,"Up",6.592993
"ENSG00000272341",64.564476,-1.396334,0.269343,0,0,"Down",6.577919
"ENSG00000172738",50.839164,-1.697694,0.330429,0,0,"Down",6.554746
"ENSG00000028277",34.457272,-1.957514,0.382112,0,0,"Down",6.462843
"ENSG00000169031",44.871169,2.008065,0.400708,0,0,"Up",6.462843
"ENSG00000196739",439.381652,-1.040039,0.203959,0,0,"Down",6.429163
"ENSG00000235649",136.750538,-1.048893,0.203972,0,0,"Down",6.395676
"ENSG00000159167",924.318451,1.835601,0.372609,0,0,"Up",6.392807
"ENSG00000162998",89.404404,1.530796,0.305089,0,0,"Up",6.38325
"ENSG00000100206",36.298751,1.809399,0.35688,0,0,"Up",6.365983
"ENSG00000117600",39.287397,-2.211983,0.448966,0,0,"Down",6.358212
"ENSG00000264868",18.18366,4.010777,0.79865,0,0,"Up",6.351162
"ENSG00000261490",64.262529,1.335302,0.262633,0,0,"Up",6.346103
"ENSG00000168843",69.212029,-1.56921,0.310942,0,0,"Down",6.337451
"ENSG00000155897",24.288278,-3.74115,0.753918,0,1e-06,"Down",6.273008
"ENSG00000163803",102.824415,1.326769,0.26588,0,1e-06,"Up",6.237555
"ENSG00000148541",91.205582,-1.352999,0.271579,0,1e-06,"Down",6.225283
"ENSG00000124225",142.686012,-1.008253,0.198936,0,1e-06,"Down",6.198943
"ENSG00000123358",180.640671,1.172692,0.237172,0,1e-06,"Up",6.163404
"ENSG00000109265",81.466248,-1.201098,0.23993,0,1e-06,"Down",6.123011
"ENSG00000248869",58.028883,-1.454846,0.292242,0,1e-06,"Down",6.111721
"ENSG00000108960",1723.123102,1.569881,0.32493,0,1e-06,"Up",6.084681
"ENSG00000241644",683.232982,1.038084,0.210745,0,1e-06,"Up",6.071036
"ENSG00000125965",244.334638,-1.208324,0.248082,0,1e-06,"Down",6.064803
"ENSG00000054938",93.379983,-1.408986,0.29016,0,1e-06,"Down",6.021299
"ENSG00000152495",69.111738,-1.238163,0.250103,0,1e-06,"Down",6.021299
"ENSG00000186198",52.627214,-1.516897,0.310333,0,1e-06,"Down",5.963188
"ENSG00000109625",41.497142,-1.687419,0.348605,0,1e-06,"Down",5.940512
"ENSG00000231924",170.447071,-1.006046,0.203787,0,1e-06,"Down",5.932276
"ENSG00000140511",146.449099,1.386543,0.29181,0,1e-06,"Up",5.921361
"ENSG00000213626",4674.629591,1.449726,0.302779,0,1e-06,"Up",5.921361
"ENSG00000162817",646.066222,1.074513,0.222466,0,1e-06,"Up",5.901256
"ENSG00000189007",169.746501,-1.021453,0.208679,0,1e-06,"Down",5.88575
"ENSG00000138356",4456.799648,1.446327,0.303246,0,1e-06,"Up",5.87926
"ENSG00000102385",110.998431,-1.009443,0.205673,0,1e-06,"Down",5.868555
"ENSG00000188312",76.954192,-1.211112,0.248555,0,1e-06,"Down",5.865636
"ENSG00000111816",88.839934,-1.075978,0.22036,0,1e-06,"Down",5.861837
"ENSG00000206052",193.29289,-1.054957,0.217492,0,1e-06,"Down",5.861837
"ENSG00000157168",57.898529,-1.504699,0.314764,0,2e-06,"Down",5.737945
"ENSG00000168811",36.079921,-1.918771,0.405648,0,2e-06,"Down",5.714649
"ENSG00000164530",108.78852,-1.451335,0.307602,0,2e-06,"Down",5.704834
"ENSG00000109881",67.04293,-1.246704,0.261043,0,2e-06,"Down",5.700915
"ENSG00000122877",17.052405,-2.837819,0.595923,0,2e-06,"Down",5.700915
"ENSG00000139354",124.247976,-1.059628,0.221607,0,2e-06,"Down",5.660445
"ENSG00000182985",120.628543,-1.17501,0.248284,0,2e-06,"Down",5.645336
"ENSG00000143028",99.646083,1.136714,0.239573,0,2e-06,"Up",5.6091
"ENSG00000181634",26.828074,-2.487728,0.548987,0,3e-06,"Down",5.564833
"ENSG00000123685",42.350903,1.732152,0.374159,0,3e-06,"Up",5.553338
"ENSG00000161267",64.143974,1.348303,0.289676,0,3e-06,"Up",5.542613
"ENSG00000260841",69.34245,1.150139,0.244727,0,3e-06,"Up",5.491152
"ENSG00000167191",2745.742043,1.612677,0.358028,0,3e-06,"Up",5.47783
"ENSG00000153208",80.199302,-1.149052,0.245362,0,3e-06,"Down",5.46231
"ENSG00000178015",22.976991,2.316043,0.505551,0,3e-06,"Up",5.461379
"ENSG00000057657",212.55295,1.123239,0.243952,0,4e-06,"Up",5.447507
"ENSG00000254254",68.906662,1.337904,0.291116,0,4e-06,"Up",5.43482
"ENSG00000006283",62.959895,-1.357623,0.294495,0,4e-06,"Down",5.404128
"ENSG00000130600",108.307363,-1.224126,0.265666,0,4e-06,"Down",5.404128
"ENSG00000247311",17.562074,2.456838,0.536353,0,4e-06,"Up",5.387493
"ENSG00000235513",28.119003,-1.986753,0.438762,0,4e-06,"Down",5.366782
"ENSG00000077264",81.810714,-1.122759,0.243335,0,5e-06,"Down",5.332871
"ENSG00000145911",65.428829,-1.271203,0.279143,0,5e-06,"Down",5.300834
"ENSG00000171877",91.157187,-1.192808,0.261591,0,5e-06,"Down",5.29706
"ENSG00000112218",58.546554,1.306835,0.286638,0,5e-06,"Up",5.283701
"ENSG00000019186",14.087517,-4.00114,0.892627,0,6e-06,"Down",5.23538
"ENSG00000070808",23.585298,-2.123195,0.476104,0,6e-06,"Down",5.200522
"ENSG00000048540",60.065141,1.289289,0.28592,0,6e-06,"Up",5.1988
"ENSG00000150594",41.651404,-1.927394,0.441181,0,6e-06,"Down",5.197807
"ENSG00000165895",108.535421,-1.274626,0.287356,0,6e-06,"Down",5.197756
"ENSG00000108700",15.022656,-3.711074,0.86706,1e-06,8e-06,"Down",5.110619
"ENSG00000179300",68.234943,3.24772,0.830006,1e-06,8e-06,"Up",5.084094
"ENSG00000135604",21.332545,2.19267,0.499295,1e-06,9e-06,"Up",5.050347
"ENSG00000160145",42.155971,-1.495894,0.341659,1e-06,1e-05,"Down",5.01087
"ENSG00000171385",119.492843,1.329185,0.310359,1e-06,1e-05,"Up",5.01087
"ENSG00000106483",437.582821,-1.021205,0.233391,1e-06,1e-05,"Down",4.994017
"ENSG00000171189",62.9393,1.751853,0.41716,1e-06,1e-05,"Up",4.981091
"ENSG00000164929",57.213933,-1.265544,0.289641,1e-06,1.2e-05,"Down",4.929794
"ENSG00000167771",45.611108,-1.343587,0.309756,1e-06,1.3e-05,"Down",4.887964
"ENSG00000072571",36.627817,1.429634,0.332081,1e-06,1.5e-05,"Up",4.837328
"ENSG00000107611",41.081887,-1.406068,0.330852,1e-06,1.8e-05,"Down",4.740531
"ENSG00000173947",78.030911,-1.107469,0.259081,1e-06,1.8e-05,"Down",4.733342
"ENSG00000182836",24.848042,2.825686,0.743035,2e-06,2.2e-05,"Up",4.654117
"ENSG00000211448",662.633161,1.534369,0.378499,2e-06,2.2e-05,"Up",4.654117
