"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.87840929962614e-303,0.339401394897893,1,1,1.14965733033951e-298,"0","MT-ND4"
1.53218446517087e-258,0.291977789385294,1,1,2.56089311508659e-254,"0","MT-ATP6"
2.62363761982136e-246,0.334440922888454,1,1,4.38514791776943e-242,"0","MT-ND2"
6.16204575370503e-244,0.280560231134732,1,1,1.02992432727426e-239,"0","MT-CYB"
3.41675496965463e-241,0.266887263520825,1,1,5.71076425628074e-237,"0","MT-CO3"
2.39682234214081e-234,0.330486966357935,1,1,4.00604886265414e-230,"0","MT-ND1"
5.15972737286839e-225,0.256645594989958,1,1,8.62396833101222e-221,"0","MT-CO2"
6.636330011827e-153,0.307561801688895,1,1,1.10919619817676e-148,"0","MT-CO1"
7.3924525634125e-130,0.331230224524965,1,1,1.23557452144876e-125,"0","MT-ND5"
2.54742264024191e-94,0.283341591955458,1,1,4.25776220090032e-90,"0","MT-ND4L"
4.20798190590705e-33,0.290920153546375,0.998,0.997,7.03322095753304e-29,"0","MT-ATP8"
1.89689389744059e-18,0.585726149143815,0.778,0.696,3.1704684601822e-14,"0","ACTA1"
1.29425361480049e-09,0.308024214278498,0.707,0.616,2.16321549177754e-05,"0","MTRNR2L12"
1.13946498888222e-06,0.267067380866223,0.587,0.511,0.0190450178241774,"0","MTRNR2L1"
8.4642710721374e-91,0.254414151448344,1,1,1.41471826699704e-86,"1","NDUFA4"
2.30734845019782e-57,0.258950352293966,1,1,3.85650219966063e-53,"1","ATP5MC3"
1.93998397279325e-36,0.441799309589678,0.928,0.844,3.24248921212664e-32,"1","AC107068.2"
6.43755001911208e-34,0.252371846680097,1,1,1.07597211019439e-29,"1","MYL7"
1.23333962440763e-30,0.345885013804336,0.974,0.953,2.06140384823491e-26,"1","PPP1R1A"
1.9897559810216e-19,0.252774757134102,0.972,0.939,3.32567814667951e-15,"1","HSPB3"
6.19950728106729e-19,0.304911533174917,0.916,0.848,1.03618564695759e-14,"1","FGF12"
1.00912836064912e-17,0.290636692793667,0.947,0.894,1.68665714198894e-13,"1","EIF1B"
2.30691544239101e-12,0.256051558603563,0.871,0.813,3.85577847041233e-08,"1","FITM1"
1.21663868991398e-11,0.250463749152541,0.901,0.855,2.03348990632223e-07,"1","NDUFA5"
1.34477149765773e-11,0.282234932150817,0.772,0.693,2.24765108118513e-07,"1","MRPS33"
6.5177202776679e-11,0.277860241016408,0.818,0.755,1.08937176720941e-06,"1","SEC61G"
7.41381069158997e-11,0.261157358837269,0.806,0.723,1.23914431899235e-06,"1","BNIP3"
9.00237804950378e-10,0.284841066470814,0.75,0.685,1.50465746719406e-05,"1","CHURC1"
9.12071472243713e-10,0.25443092679398,0.829,0.757,1.52443625870814e-05,"1","PKP2"
9.71448409257415e-10,0.280886138719002,0.732,0.655,1.62367887123284e-05,"1","NKX2-5"
5.66700333503885e-09,0.283583763140713,0.682,0.594,9.47182937418393e-05,"1","APOBEC2"
6.23114872207934e-09,0.269733279556455,0.718,0.633,0.000104147419740834,"1","ELOC"
1.61619764528262e-08,0.270229990441285,0.706,0.623,0.000270131274432537,"1","LMOD3"
1.76582271791463e-08,0.275562295426729,0.672,0.591,0.000295139609072251,"1","LRRC39"
1.9120230090127e-08,0.250248781153167,0.768,0.71,0.000319575525726382,"1","NUDT8"
1.57807362361938e-07,0.482899377010094,0.278,0.204,0.00263759225451743,"1","CCDC59"
2.79861647522355e-07,0.392296009706442,0.376,0.296,0.00467760757668864,"1","NAV2-AS2"
3.19268139522651e-07,0.257740437448455,0.673,0.596,0.0053362476839816,"1","TMEM14B"
3.31795293194292e-07,0.257595894344799,0.629,0.553,0.0055456265304494,"1","ZNF330"
3.60457682591751e-07,0.325844631339879,0.423,0.339,0.00602468970683852,"1","RILP"
