"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err","drug_name"
"MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN","MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN",2,0.79718875502008,1.32625123194601,0.145363408521303,0.788608739770145,0.788608739770145,103,"tags=100%, list=21%, signal=80%","8839/6591",0.184706471207739,"masri_resistance_to_tamoxifen_and_aromatase_inhibitors_dn"
"BRACHAT_RESPONSE_TO_CISPLATIN","BRACHAT_RESPONSE_TO_CISPLATIN",2,-0.84136546184739,-1.3208712752852,0.0796019900497512,0.66334991708126,0.66334991708126,82,"tags=100%, list=16%, signal=84%","51015/5372",0.204294756516886,"brachat_response_to_cisplatin"
"WHITESIDE_CISPLATIN_RESISTANCE_UP","WHITESIDE_CISPLATIN_RESISTANCE_UP",1,0.975951903807615,1.31737954308059,0.039965247402092,0.494393717178408,0.494393717178408,13,"tags=100%, list=3%, signal=98%","3691",0.321775918075361,"whiteside_cisplatin_resistance_up"
"MISSIAGLIA_REGULATED_BY_METHYLATION_DN","MISSIAGLIA_REGULATED_BY_METHYLATION_DN",6,0.493675534747608,1.31517033932168,0.11587982832618,0.758736971183323,0.758736971183323,49,"tags=50%, list=10%, signal=46%","79019/3691/990",0.276500599254472,"missiaglia_regulated_by_methylation_dn"
"KOBAYASHI_EGFR_SIGNALING_6HR_DN","KOBAYASHI_EGFR_SIGNALING_6HR_DN",1,-0.967935871743487,-1.30047757881682,0.0725806451612903,0.66334991708126,0.66334991708126,18,"tags=100%, list=4%, signal=97%","6376",0.237793834423688,"kobayashi_egfr_signaling_6hr_dn"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12",4,-0.671993146061963,-1.29120728676876,0.114893617021277,0.758736971183323,0.758736971183323,144,"tags=75%, list=29%, signal=54%","55365/5019/5720",0.154190966581424,"yao_temporal_response_to_progesterone_cluster_12"
"YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN","YAO_HOXA10_TARGETS_VIA_PROGESTERONE_DN",2,-0.822046299762819,-1.29054185552977,0.102819237147595,0.725007441425352,0.725007441425352,9,"tags=50%, list=2%, signal=49%","7049",0.178219874951973,"yao_hoxa10_targets_via_progesterone_dn"
"CHENG_RESPONSE_TO_NICKEL_ACETATE","CHENG_RESPONSE_TO_NICKEL_ACETATE",3,-0.720321931589537,-1.28955503380749,0.101978691019787,0.725007441425352,0.725007441425352,143,"tags=100%, list=29%, signal=72%","5711/3320/6767",0.170932335370056,"cheng_response_to_nickel_acetate"
"BHAT_ESR1_TARGETS_VIA_AKT1_UP","BHAT_ESR1_TARGETS_VIA_AKT1_UP",11,0.357873210633947,1.28656736052491,0.172413793103448,0.788608739770145,0.788608739770145,325,"tags=100%, list=65%, signal=36%","990/3475/6542/4616/55615/23030/997/7494/2288/771/65055",0.287857117255149,"bhat_esr1_targets_via_akt1_up"
"DALESSIO_TSA_RESPONSE","DALESSIO_TSA_RESPONSE",3,0.64989939637827,1.28349872358074,0.150724637681159,0.788608739770145,0.788608739770145,177,"tags=100%, list=35%, signal=65%","3956/4616/23645",0.195789002148949,"dalessio_tsa_response"
"CHIBA_RESPONSE_TO_TSA_DN","CHIBA_RESPONSE_TO_TSA_DN",1,-0.953907815631262,-1.28163007767455,0.092741935483871,0.689385037211124,0.689385037211124,25,"tags=100%, list=5%, signal=95%","634",0.208955027549354,"chiba_response_to_tsa_dn"
"WANG_RESPONSE_TO_BEXAROTENE_UP","WANG_RESPONSE_TO_BEXAROTENE_UP",1,-0.953907815631262,-1.28163007767455,0.092741935483871,0.689385037211124,0.689385037211124,25,"tags=100%, list=5%, signal=95%","634",0.208955027549354,"wang_response_to_bexarotene_up"
"KAN_RESPONSE_TO_ARSENIC_TRIOXIDE","KAN_RESPONSE_TO_ARSENIC_TRIOXIDE",6,0.47910439943384,1.2763522824684,0.137339055793991,0.788608739770145,0.788608739770145,21,"tags=33%, list=4%, signal=32%","440/5744",0.252961123069611,"kan_response_to_arsenic_trioxide"
"CHEOK_RESPONSE_TO_HD_MTX_DN","CHEOK_RESPONSE_TO_HD_MTX_DN",2,-0.811244979919679,-1.27358471411747,0.114427860696517,0.758736971183323,0.758736971183323,97,"tags=100%, list=19%, signal=81%","10928/11171",0.16823816568964,"cheok_response_to_hd_mtx_dn"
"MASSARWEH_TAMOXIFEN_RESISTANCE_DN","MASSARWEH_TAMOXIFEN_RESISTANCE_DN",9,-0.524717861323429,-1.26970414409673,0.18096357226792,0.788608739770145,0.788608739770145,189,"tags=78%, list=38%, signal=49%","23468/771/90956/4133/161394/51015/3920",0.107140237276725,"massarweh_tamoxifen_resistance_dn"
"CAFFAREL_RESPONSE_TO_THC_24HR_5_DN","CAFFAREL_RESPONSE_TO_THC_24HR_5_DN",3,0.642343774121967,1.26857698096047,0.16231884057971,0.788608739770145,0.788608739770145,8,"tags=67%, list=2%, signal=66%","4830/440",0.188204146308491,"caffarel_response_to_thc_24hr_5_dn"
"SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER","SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER",2,0.762091855495651,1.2678619158165,0.170426065162907,0.788608739770145,0.788608739770145,33,"tags=50%, list=7%, signal=47%","8839",0.169570644405628,"sato_silenced_epigenetically_in_pancreatic_cancer"
"ZHANG_RESPONSE_TO_CANTHARIDIN_DN","ZHANG_RESPONSE_TO_CANTHARIDIN_DN",2,-0.803212851405622,-1.26097496447275,0.131011608623549,0.788608739770145,0.788608739770145,101,"tags=100%, list=20%, signal=80%","11198/4522",0.156312403073186,"zhang_response_to_cantharidin_dn"
"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN","BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_DN",1,0.929859719438878,1.25516243940327,0.138339920948617,0.788608739770145,0.788608739770145,36,"tags=100%, list=7%, signal=93%","151887",0.166933848713193,"berenjeno_transformed_by_rhoa_forever_dn"
"WANG_CISPLATIN_RESPONSE_AND_XPC_DN","WANG_CISPLATIN_RESPONSE_AND_XPC_DN",5,-0.606920753378041,-1.25221306229107,0.172642762284197,0.788608739770145,0.788608739770145,184,"tags=80%, list=37%, signal=51%","11183/402055/5607/9812",0.118287526124085,"wang_cisplatin_response_and_xpc_dn"
"TOOKER_GEMCITABINE_RESISTANCE_UP","TOOKER_GEMCITABINE_RESISTANCE_UP",2,-0.793172690763052,-1.24521277741684,0.150912106135987,0.788608739770145,0.788608739770145,106,"tags=100%, list=21%, signal=79%","5250/51635",0.144630528034484,"tooker_gemcitabine_resistance_up"
"CAFFAREL_RESPONSE_TO_THC_DN","CAFFAREL_RESPONSE_TO_THC_DN",1,-0.925851703406814,-1.24393507539,0.13508064516129,0.788608739770145,0.788608739770145,39,"tags=100%, list=8%, signal=92%","1595",0.170932335370056,"caffarel_response_to_thc_dn"
"AMUNDSON_RESPONSE_TO_ARSENITE","AMUNDSON_RESPONSE_TO_ARSENITE",13,0.327057823422736,1.22609482920832,0.211382113821138,0.808551747311828,0.808551747311828,12,"tags=23%, list=2%, signal=23%","9319/440/602",0.282013350011725,"amundson_response_to_arsenite"
"MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_8","MARIADASON_RESPONSE_TO_BUTYRATE_CURCUMIN_SULINDAC_TSA_8",1,-0.911823647294589,-1.22508757424773,0.157258064516129,0.788608739770145,0.788608739770145,46,"tags=100%, list=9%, signal=91%","6655",0.157402899305283,"mariadason_response_to_butyrate_curcumin_sulindac_tsa_8"
"COLDREN_GEFITINIB_RESISTANCE_UP","COLDREN_GEFITINIB_RESISTANCE_UP",2,-0.780014647459938,-1.22455578324943,0.174129353233831,0.788608739770145,0.788608739770145,38,"tags=50%, list=8%, signal=46%","1355",0.133554954557592,"coldren_gefitinib_resistance_up"
"MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_7","MARIADASON_RESPONSE_TO_CURCUMIN_SULINDAC_7",1,0.905811623246493,1.2227013418325,0.179841897233202,0.788608739770145,0.788608739770145,48,"tags=100%, list=10%, signal=91%","4791",0.144630528034484,"mariadason_response_to_curcumin_sulindac_7"
"BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN","BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN",5,-0.591622783042159,-1.22064993288001,0.209827357237716,0.808551747311828,0.808551747311828,10,"tags=20%, list=2%, signal=20%","57185",0.105520936843198,"bhati_g2m_arrest_by_2methoxyestradiol_dn"
"DAIRKEE_CANCER_PRONE_RESPONSE_BPA","DAIRKEE_CANCER_PRONE_RESPONSE_BPA",1,-0.907815631262525,-1.21970257392137,0.161290322580645,0.788608739770145,0.788608739770145,48,"tags=100%, list=10%, signal=91%","4522",0.155241966228839,"dairkee_cancer_prone_response_bpa"
"GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB","GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB",2,-0.775369109976067,-1.21726268970214,0.182421227197347,0.788608739770145,0.788608739770145,25,"tags=50%, list=5%, signal=48%","634",0.130105630751129,"gregory_synthetic_lethal_with_imatinib"
"RIGGINS_TAMOXIFEN_RESISTANCE_UP","RIGGINS_TAMOXIFEN_RESISTANCE_UP",2,-0.775213010984797,-1.21701762773678,0.18407960199005,0.788608739770145,0.788608739770145,9,"tags=50%, list=2%, signal=49%","7049",0.129442887745046,"riggins_tamoxifen_resistance_up"
"HUMMERICH_BENIGN_SKIN_TUMOR_UP","HUMMERICH_BENIGN_SKIN_TUMOR_UP",1,0.897795591182365,1.21188097597557,0.195652173913043,0.788608739770145,0.788608739770145,52,"tags=100%, list=10%, signal=90%","3053",0.138022242496643,"hummerich_benign_skin_tumor_up"
"MUELLER_METHYLATED_IN_GLIOBLASTOMA","MUELLER_METHYLATED_IN_GLIOBLASTOMA",1,0.897795591182365,1.21188097597557,0.195652173913043,0.788608739770145,0.788608739770145,52,"tags=100%, list=10%, signal=90%","3053",0.138022242496643,"mueller_methylated_in_glioblastoma"
"DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP","DUTERTRE_ESTRADIOL_RESPONSE_24HR_UP",19,0.260669246298197,1.21097318080701,0.293398239026352,0.85812356979405,0.85812356979405,6,"tags=16%, list=1%, signal=16%","9319/79019/4830",0.203508959461977,"dutertre_estradiol_response_24hr_up"
"BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2","BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2",3,-0.673947219836458,-1.20653279005796,0.197869101978691,0.788608739770145,0.788608739770145,106,"tags=67%, list=21%, signal=53%","5250/10175",0.118287526124085,"bilanges_rapamycin_sensitive_via_tsc1_and_tsc2"
"TSUNODA_CISPLATIN_RESISTANCE_DN","TSUNODA_CISPLATIN_RESISTANCE_DN",2,0.72289156626506,1.20264595340192,0.238095238095238,0.835682957393484,0.835682957393484,140,"tags=100%, list=28%, signal=72%","972/10272",0.141225119642531,"tsunoda_cisplatin_resistance_dn"
"KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP","KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP",2,0.720883534136546,1.19930527019803,0.243107769423559,0.835682957393484,0.835682957393484,141,"tags=100%, list=28%, signal=72%","1634/2067",0.139599673451922,"kokkinakis_methionine_deprivation_96hr_up"
"BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP","BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP",1,-0.891783567134269,-1.19816257261591,0.195564516129032,0.788608739770145,0.788608739770145,56,"tags=100%, list=11%, signal=89%","5372",0.139599673451922,"brachat_response_to_camptothecin_up"
"BRACHAT_RESPONSE_TO_METHOTREXATE_UP","BRACHAT_RESPONSE_TO_METHOTREXATE_UP",1,-0.891783567134269,-1.19816257261591,0.195564516129032,0.788608739770145,0.788608739770145,56,"tags=100%, list=11%, signal=89%","5372",0.139599673451922,"brachat_response_to_methotrexate_up"
"BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP","BHAT_ESR1_TARGETS_NOT_VIA_AKT1_UP",9,0.356415478615071,1.19614773746308,0.225165562913907,0.835682957393484,0.835682957393484,325,"tags=100%, list=65%, signal=36%","990/113000/3475/55615/23030/7494/2288/771/65055",0.245041785430996,"bhat_esr1_targets_not_via_akt1_up"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7",4,0.536290322580645,1.19340655995617,0.239057239057239,0.835682957393484,0.835682957393484,234,"tags=100%, list=47%, signal=54%","28954/10523/84908/997",0.165656695205483,"yao_temporal_response_to_progesterone_cluster_7"
"LI_CYTIDINE_ANALOGS_CYCTOTOXICITY","LI_CYTIDINE_ANALOGS_CYCTOTOXICITY",1,-0.885771543086172,-1.19008507212637,0.211693548387097,0.808551747311828,0.808551747311828,59,"tags=100%, list=12%, signal=88%","23598",0.133554954557592,"li_cytidine_analogs_cyctotoxicity"
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN","CHEOK_RESPONSE_TO_MERCAPTOPURINE_AND_HD_MTX_DN",3,-0.661971830985915,-1.18509387185101,0.220700152207002,0.831404682971581,0.831404682971581,172,"tags=100%, list=34%, signal=66%","57613/64848/10668",0.11101149245045,"cheok_response_to_mercaptopurine_and_hd_mtx_dn"
"WANG_RESPONSE_TO_BEXAROTENE_DN","WANG_RESPONSE_TO_BEXAROTENE_DN",1,0.877755511022044,1.18483006133326,0.235177865612648,0.835682957393484,0.835682957393484,62,"tags=100%, list=12%, signal=88%","2323",0.124434168630393,"wang_response_to_bexarotene_dn"
"TOOKER_GEMCITABINE_RESISTANCE_DN","TOOKER_GEMCITABINE_RESISTANCE_DN",12,0.312989445461309,1.18262550562597,0.183098591549296,0.788608739770145,0.788608739770145,16,"tags=25%, list=3%, signal=25%","9052/440/3956",0.282013350011725,"tooker_gemcitabine_resistance_dn"
"HELLER_HDAC_TARGETS_UP","HELLER_HDAC_TARGETS_UP",9,-0.487997426210729,-1.18084860463018,0.26909518213866,0.842696629213483,0.842696629213483,63,"tags=33%, list=13%, signal=30%","928/55650/3993",0.0838361057159929,"heller_hdac_targets_up"
"WILCOX_RESPONSE_TO_PROGESTERONE_DN","WILCOX_RESPONSE_TO_PROGESTERONE_DN",1,-0.869739478957916,-1.16854507082091,0.241935483870968,0.835682957393484,0.835682957393484,67,"tags=100%, list=13%, signal=87%","368",0.12384217120105,"wilcox_response_to_progesterone_dn"
"SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP",16,-0.414170859806841,-1.16746565616711,0.270833333333333,0.842696629213483,0.842696629213483,164,"tags=56%, list=33%, signal=39%","79038/55195/4792/5648/1741/11345/3920/634/3993",0.0797705918628453,"schaeffer_prostate_development_48hr_up"
"KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN","KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN",4,-0.604909514638059,-1.16230883858509,0.252482269503546,0.842696629213483,0.842696629213483,78,"tags=50%, list=16%, signal=43%","5594/1595",0.0982123351217438,"kyng_response_to_h2o2_via_ercc6_dn"
"NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP","NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP",3,-0.649164543448256,-1.16216564852569,0.263318112633181,0.842696629213483,0.842696629213483,128,"tags=67%, list=26%, signal=50%","4792/8621",0.0999276973731092,"nunoda_response_to_dasatinib_imatinib_up"
"HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN","HANN_RESISTANCE_TO_BCL2_INHIBITOR_DN",1,-0.86372745490982,-1.16046757033137,0.252016129032258,0.842696629213483,0.842696629213483,70,"tags=100%, list=14%, signal=86%","5106",0.120985142145252,"hann_resistance_to_bcl2_inhibitor_dn"
"BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN","BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN",4,0.520161290322581,1.15751463334094,0.279461279461279,0.848274532485059,0.848274532485059,242,"tags=100%, list=48%, signal=52%","6576/6122/2287/5954",0.152144922367565,"brachat_response_to_camptothecin_dn"
"STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP","STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_UP",3,-0.645213347681591,-1.15509202745849,0.270928462709285,0.842696629213483,0.842696629213483,19,"tags=33%, list=4%, signal=32%","57210",0.0982123351217438,"stambolsky_response_to_vitamin_d3_up"
"ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN",1,0.855711422845691,1.15507405522672,0.272727272727273,0.842696629213483,0.842696629213483,73,"tags=100%, list=15%, signal=86%","3385",0.114266502484433,"addya_erythroid_differentiation_by_hemin"
"LEE_LIVER_CANCER_DENA_DN","LEE_LIVER_CANCER_DENA_DN",2,-0.731763008421375,-1.14880486776553,0.266998341625207,0.842696629213483,0.842696629213483,4,"tags=50%, list=1%, signal=50%","224",0.104343952581949,"lee_liver_cancer_dena_dn"
"BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES","BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES",3,0.579476861167002,1.144419914524,0.272463768115942,0.842696629213483,0.842696629213483,212,"tags=100%, list=42%, signal=58%","6141/6128/6193",0.142056643575821,"bilanges_serum_and_rapamycin_sensitive_genes"
"SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_DN","SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX2_DN",1,0.845691382765531,1.14154859790556,0.296442687747036,0.85812356979405,0.85812356979405,78,"tags=100%, list=16%, signal=85%","2191",0.108820126769161,"schaeffer_prostate_development_and_cancer_box2_dn"
"MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN","MARTINEZ_RESPONSE_TO_TRABECTEDIN_DN",11,-0.446208628428639,-1.13961010675608,0.329054842473746,0.871523697610654,0.871523697610654,274,"tags=91%, list=55%, signal=42%","23030/7494/6894/158/57120/29090/996/23411/55148/60488",0.0728938564822936,"martinez_response_to_trabectedin_dn"
"DOANE_RESPONSE_TO_ANDROGEN_UP","DOANE_RESPONSE_TO_ANDROGEN_UP",8,0.361043493079902,1.13949543437272,0.241176470588235,0.835682957393484,0.835682957393484,28,"tags=25%, list=6%, signal=24%","9052/5834",0.222056046145248,"doane_response_to_androgen_up"
"CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN","CHEOK_RESPONSE_TO_MERCAPTOPURINE_DN",2,0.684738955823293,1.13917297252793,0.280701754385965,0.848274532485059,0.848274532485059,159,"tags=100%, list=32%, signal=68%","7940/2937",0.128788713061714,"cheok_response_to_mercaptopurine_dn"
"HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP","HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_2NM_UP",5,-0.551980243195478,-1.13885851951654,0.288180610889774,0.852146967684816,0.852146967684816,10,"tags=40%, list=2%, signal=40%","57185/7049",0.086794975677172,"hernandez_aberrant_mitosis_by_docetacel_2nm_up"
"PEART_HDAC_PROLIFERATION_CLUSTER_DN","PEART_HDAC_PROLIFERATION_CLUSTER_DN",4,0.51008064516129,1.13508217920643,0.303030303030303,0.868055555555556,0.868055555555555,247,"tags=100%, list=49%, signal=51%","7940/5427/2896/4174",0.14551614609036,"peart_hdac_proliferation_cluster_dn"
"CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN","CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_DN",3,0.571313702199839,1.12829833605643,0.28695652173913,0.852146967684816,0.852146967684816,16,"tags=33%, list=3%, signal=32%","3956",0.138022242496643,"chauhan_response_to_methoxyestradiol_dn"
"MA_MYELOID_DIFFERENTIATION_UP","MA_MYELOID_DIFFERENTIATION_UP",1,0.835671342685371,1.12802314058441,0.316205533596838,0.869565217391304,0.869565217391304,83,"tags=100%, list=17%, signal=84%","3002",0.104732821580651,"ma_myeloid_differentiation_up"
"DAIRKEE_CANCER_PRONE_RESPONSE_E2","DAIRKEE_CANCER_PRONE_RESPONSE_E2",1,-0.837675350701403,-1.12546506821,0.3125,0.869565217391304,0.869565217391304,83,"tags=100%, list=17%, signal=84%","5164",0.106729884364606,"dairkee_cancer_prone_response_e2"
"HUANG_DASATINIB_RESISTANCE_DN","HUANG_DASATINIB_RESISTANCE_DN",3,-0.627766599597586,-1.12385801829032,0.313546423135464,0.869565217391304,0.869565217391304,189,"tags=100%, list=38%, signal=63%","23468/771/51015",0.0897104652742981,"huang_dasatinib_resistance_dn"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_11",1,-0.82565130260521,-1.10931006723091,0.338709677419355,0.871523697610654,0.871523697610654,89,"tags=100%, list=18%, signal=82%","11171",0.101713902282311,"yao_temporal_response_to_progesterone_cluster_11"
"BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN","BANDRES_RESPONSE_TO_CARMUSTIN_MGMT_48HR_DN",4,0.497983870967742,1.10816323424501,0.323232323232323,0.871459694989107,0.871459694989107,253,"tags=100%, list=51%, signal=50%","112755/2896/87/3675",0.140406238523342,"bandres_response_to_carmustin_mgmt_48hr_dn"
"GYORFFY_DOXORUBICIN_RESISTANCE","GYORFFY_DOXORUBICIN_RESISTANCE",2,-0.704819277108434,-1.10650553132484,0.344941956882255,0.871523697610654,0.871523697610654,150,"tags=100%, list=30%, signal=70%","2327/9957",0.0891647117820678,"gyorffy_doxorubicin_resistance"
"APPEL_IMATINIB_RESPONSE","APPEL_IMATINIB_RESPONSE",2,-0.701690924247363,-1.10159428690072,0.348258706467662,0.871523697610654,0.871523697610654,34,"tags=50%, list=7%, signal=47%","3920",0.0886261133285098,"appel_imatinib_response"
"CAFFAREL_RESPONSE_TO_THC_24HR_5_UP","CAFFAREL_RESPONSE_TO_THC_24HR_5_UP",1,0.813627254509018,1.09826713447786,0.345849802371542,0.871523697610654,0.871523697610654,94,"tags=100%, list=19%, signal=81%","9978",0.0992333343771191,"caffarel_response_to_thc_24hr_5_up"
"HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN","HOLLEMAN_PREDNISOLONE_RESISTANCE_B_ALL_DN",1,0.811623246492986,1.09556204301363,0.347826086956522,0.871523697610654,0.871523697610654,95,"tags=100%, list=19%, signal=81%","6515",0.0988903007520636,"holleman_prednisolone_resistance_b_all_dn"
"HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR","HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR",3,-0.611141938375638,-1.09409574863848,0.351598173515982,0.871523697610654,0.871523697610654,149,"tags=67%, list=30%, signal=47%","328/51493",0.0833634065110386,"hu_genotoxin_action_direct_vs_indirect_24hr"
"MILI_PSEUDOPODIA_CHEMOTAXIS_UP","MILI_PSEUDOPODIA_CHEMOTAXIS_UP",1,0.809619238476954,1.0928569515494,0.351778656126482,0.871523697610654,0.871523697610654,96,"tags=100%, list=19%, signal=81%","51668",0.0982123351217438,"mili_pseudopodia_chemotaxis_up"
"HUMMERICH_SKIN_CANCER_PROGRESSION_UP","HUMMERICH_SKIN_CANCER_PROGRESSION_UP",6,0.405175990520706,1.07940419857052,0.313304721030043,0.869565217391304,0.869565217391304,53,"tags=33%, list=11%, signal=30%","3691/7132",0.163180127180689,"hummerich_skin_cancer_progression_up"
"STONER_ESOPHAGEAL_CARCINOGENESIS_UP","STONER_ESOPHAGEAL_CARCINOGENESIS_UP",2,0.64859437751004,1.07904067485784,0.343358395989975,0.871523697610654,0.871523697610654,177,"tags=100%, list=35%, signal=65%","54474/23645",0.114750719227023,"stoner_esophageal_carcinogenesis_up"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_8",5,-0.522790342519666,-1.07863323522731,0.366533864541833,0.899971542401821,0.899971542401821,9,"tags=20%, list=2%, signal=20%","7049",0.0739901439101341,"yao_temporal_response_to_progesterone_cluster_8"
"STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN","STAMBOLSKY_RESPONSE_TO_VITAMIN_D3_DN",2,-0.68621355382381,-1.07729614900885,0.39469320066335,0.9048178613396,0.9048178613396,104,"tags=50%, list=21%, signal=40%","6405",0.0817515582532145,"stambolsky_response_to_vitamin_d3_dn"
"CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP","CHAUHAN_RESPONSE_TO_METHOXYESTRADIOL_UP",6,0.404369721311901,1.0772562668334,0.321888412017167,0.871459694989107,0.871459694989107,8,"tags=33%, list=2%, signal=33%","4830/440",0.160801401070022,"chauhan_response_to_methoxyestradiol_up"
"BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP","BERENJENO_TRANSFORMED_BY_RHOA_FOREVER_UP",3,-0.599919101942806,-1.07400408603476,0.388127853881279,0.9048178613396,0.9048178613396,144,"tags=67%, list=29%, signal=48%","55365/51635",0.0780892306943345,"berenjeno_transformed_by_rhoa_forever_up"
"HUANG_DASATINIB_SENSITIVITY_UP","HUANG_DASATINIB_SENSITIVITY_UP",1,0.79559118236473,1.07392131129978,0.371541501976285,0.904193920738746,0.904193920738746,103,"tags=100%, list=21%, signal=80%","6591",0.0949751525905595,"huang_dasatinib_sensitivity_up"
"YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5",2,-0.682920036945315,-1.07212561130943,0.401326699834163,0.910110420979986,0.910110420979986,18,"tags=50%, list=4%, signal=48%","6376",0.0808589150280032,"yao_temporal_response_to_progesterone_cluster_5"
"MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP","MCCOLLUM_GELDANAMYCIN_RESISTANCE_UP",1,-0.79559118236473,-1.06892256478319,0.391129032258065,0.9048178613396,0.9048178613396,104,"tags=100%, list=21%, signal=79%","6405",0.0931454575337804,"mccollum_geldanamycin_resistance_up"
"DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP","DUTERTRE_ESTRADIOL_RESPONSE_6HR_UP",9,-0.441119363501389,-1.06741379541832,0.394829612220917,0.9048178613396,0.9048178613396,82,"tags=33%, list=16%, signal=28%","51015/283578/224",0.0642140881844605,"dutertre_estradiol_response_6hr_up"
"KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP","KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP",4,-0.553935178798213,-1.06436374158474,0.390070921985816,0.9048178613396,0.9048178613396,128,"tags=50%, list=26%, signal=38%","4792/3320",0.0741758965588009,"kokkinakis_methionine_deprivation_48hr_up"
"HONMA_DOCETAXEL_RESISTANCE","HONMA_DOCETAXEL_RESISTANCE",1,-0.791583166332665,-1.06353756445682,0.393145161290323,0.9048178613396,0.9048178613396,106,"tags=100%, list=21%, signal=79%","5250",0.0928481214159878,"honma_docetaxel_resistance"
"MITSIADES_RESPONSE_TO_APLIDIN_DN","MITSIADES_RESPONSE_TO_APLIDIN_DN",11,0.293934536485472,1.0567054742749,0.379310344827586,0.9048178613396,0.9048178613396,2,"tags=18%, list=0%, signal=19%","9052/9319",0.190023305279108,"mitsiades_response_to_aplidin_dn"
