"GO_ID","term_name","pvalue","p.adjust","qvalue","geneID"
"GO:0030832","regulation of actin filament length",0.00277108652043034,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0050789","regulation of biological process",0.0119669604240504,0.780402409506401,0.148115609785683,"BCL3/THAP7/TRIP13/COCH/LGALS1/BAIAP2L1/GPRC5A/RPS20/ITGB4/TMEM132A/BDKRB1/MORC2/NEB/ARHGAP33/HAUS5/APOBEC3D/OSM/TGM1/UNC13D/NME1/PSME2/CCN5/RHBDD2/DNMT3B/ASNS/NAT14/CCL26/APOH"
"GO:0018108","peptidyl-tyrosine phosphorylation",0.0134005900828019,0.780402409506401,0.148115609785683,"GPRC5A/OSM"
"GO:0018212","peptidyl-tyrosine modification",0.0134005900828019,0.780402409506401,0.148115609785683,"GPRC5A/OSM"
"GO:0030833","regulation of actin filament polymerization",0.0134005900828019,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0032273","positive regulation of protein polymerization",0.0134005900828019,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0043588","skin development",0.0134005900828019,0.780402409506401,0.148115609785683,"ITGB4/TGM1"
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation",0.0134005900828019,0.780402409506401,0.148115609785683,"GPRC5A/OSM"
"GO:0050679","positive regulation of epithelial cell proliferation",0.0134176523598257,0.780402409506401,0.148115609785683,"TGM1/NME1/CCL26"
"GO:0050678","regulation of epithelial cell proliferation",0.015212654117709,0.780402409506401,0.148115609785683,"TGM1/NME1/CCL26/APOH"
"GO:0051493","regulation of cytoskeleton organization",0.015212654117709,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/HAUS5/CCL26"
"GO:0032271","regulation of protein polymerization",0.0191776198390234,0.780402409506401,0.148115609785683,"BAIAP2L1/HAUS5/CCL26"
"GO:0032956","regulation of actin cytoskeleton organization",0.0191776198390234,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0050673","epithelial cell proliferation",0.0192931748113541,0.780402409506401,0.148115609785683,"TGM1/NME1/CCL26/APOH"
"GO:0050794","regulation of cellular process",0.019772722514414,0.780402409506401,0.148115609785683,"BCL3/THAP7/TRIP13/LGALS1/BAIAP2L1/GPRC5A/RPS20/ITGB4/TMEM132A/BDKRB1/MORC2/NEB/ARHGAP33/HAUS5/APOBEC3D/OSM/TGM1/UNC13D/NME1/PSME2/CCN5/RHBDD2/DNMT3B/ASNS/NAT14/CCL26/APOH"
"GO:0008064","regulation of actin polymerization or depolymerization",0.0256374819887517,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0030041","actin filament polymerization",0.0256374819887517,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0031334","positive regulation of protein-containing complex assembly",0.0256374819887517,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0051495","positive regulation of cytoskeleton organization",0.0256374819887517,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:1902905","positive regulation of supramolecular fiber organization",0.0256374819887517,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:1902903","regulation of supramolecular fiber organization",0.0261075531812332,0.780402409506401,0.148115609785683,"BAIAP2L1/HAUS5/CCL26"
"GO:0065007","biological regulation",0.0284669483431838,0.780402409506401,0.148115609785683,"BCL3/THAP7/TRIP13/COCH/LGALS1/BAIAP2L1/GPRC5A/RPS20/ITGB4/TMEM132A/BDKRB1/MORC2/NEB/ARHGAP33/HAUS5/APOBEC3D/OSM/TGM1/UNC13D/NME1/PSME2/CCN5/RHBDD2/DNMT3B/ASNS/NAT14/CCL26/APOH"
"GO:0007015","actin filament organization",0.0342123035492684,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0032970","regulation of actin filament-based process",0.0342123035492684,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0051258","protein polymerization",0.0342123035492684,0.780402409506401,0.148115609785683,"BAIAP2L1/HAUS5/CCL26"
"GO:0006950","response to stress",0.0346980380213718,0.780402409506401,0.148115609785683,"BCL3/TRIP13/LGALS1/ITGB4/BDKRB1/MORC2/APOBEC3D/OSM/PSME2/RHBDD2/ASNS/CCL26/APOH"
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT",0.0408817456342992,0.780402409506401,0.148115609785683,"BCL3/OSM"
"GO:0008154","actin polymerization or depolymerization",0.0408817456342992,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0045787","positive regulation of cell cycle",0.0408817456342992,0.780402409506401,0.148115609785683,"TGM1/ASNS"
"GO:0050792","regulation of viral process",0.0408817456342992,0.780402409506401,0.148115609785683,"LGALS1/APOBEC3D"
"GO:0110053","regulation of actin filament organization",0.0408817456342992,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:1903900","regulation of viral life cycle",0.0408817456342992,0.780402409506401,0.148115609785683,"LGALS1/APOBEC3D"
"GO:0043254","regulation of protein-containing complex assembly",0.0434790252962335,0.780402409506401,0.148115609785683,"BAIAP2L1/HAUS5/CCL26"
"GO:0007059","chromosome segregation",0.0538801216018786,0.780402409506401,0.148115609785683,"TRIP13/HAUS5/CENPM"
"GO:0018193","peptidyl-amino acid modification",0.0538801216018786,0.780402409506401,0.148115609785683,"GPRC5A/OSM/QPCTL"
"GO:0032535","regulation of cellular component size",0.0538801216018786,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0090066","regulation of anatomical structure size",0.0538801216018786,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0048522","positive regulation of cellular process",0.0542921264040941,0.780402409506401,0.148115609785683,"BCL3/LGALS1/BAIAP2L1/RPS20/TMEM132A/BDKRB1/OSM/TGM1/UNC13D/NME1/CCN5/DNMT3B/ASNS/NAT14/CCL26/APOH"
"GO:0097696","cell surface receptor signaling pathway via STAT",0.0586829027575502,0.780402409506401,0.148115609785683,"BCL3/OSM"
"GO:0033043","regulation of organelle organization",0.0606922913647684,0.780402409506401,0.148115609785683,"TRIP13/BAIAP2L1/NEB/HAUS5/CCL26"
"GO:0097435","supramolecular fiber organization",0.0662116667033427,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/HAUS5/CCL26"
"GO:0001936","regulation of endothelial cell proliferation",0.0786353486565471,0.780402409506401,0.148115609785683,"CCL26/APOH"
"GO:0019058","viral life cycle",0.0786353486565471,0.780402409506401,0.148115609785683,"LGALS1/APOBEC3D"
"GO:0140694","membraneless organelle assembly",0.0786353486565471,0.780402409506401,0.148115609785683,"NEB/HAUS5"
"GO:0032103","positive regulation of response to external stimulus",0.0856541396496441,0.780402409506401,0.148115609785683,"LGALS1/OSM/CCL26/APOH"
"GO:0007186","G protein-coupled receptor signaling pathway",0.0914451509738591,0.780402409506401,0.148115609785683,"GPRC5A/BDKRB1/CCL26"
"GO:0009605","response to external stimulus",0.100133238139623,0.780402409506401,0.148115609785683,"BCL3/LGALS1/BDKRB1/APOBEC3D/OSM/PSME2/CCL26/APOH"
"GO:0001935","endothelial cell proliferation",0.100374580755454,0.780402409506401,0.148115609785683,"CCL26/APOH"
"GO:0009615","response to virus",0.100374580755454,0.780402409506401,0.148115609785683,"BCL3/APOBEC3D"
"GO:0006952","defense response",0.101734121053876,0.780402409506401,0.148115609785683,"LGALS1/BDKRB1/APOBEC3D/OSM/PSME2/CCL26"
"GO:0048518","positive regulation of biological process",0.104903411576119,0.780402409506401,0.148115609785683,"BCL3/LGALS1/BAIAP2L1/RPS20/TMEM132A/BDKRB1/OSM/TGM1/UNC13D/NME1/CCN5/DNMT3B/ASNS/NAT14/CCL26/APOH"
"GO:0006954","inflammatory response",0.107636995506607,0.780402409506401,0.148115609785683,"LGALS1/BDKRB1/OSM/CCL26"
"GO:0008284","positive regulation of cell population proliferation",0.107636995506607,0.780402409506401,0.148115609785683,"OSM/TGM1/NME1/CCL26"
"GO:0044087","regulation of cellular component biogenesis",0.107636995506607,0.780402409506401,0.148115609785683,"BAIAP2L1/ARHGAP33/HAUS5/CCL26"
"GO:0044419","biological process involved in interspecies interaction between organisms",0.11889719963445,0.780402409506401,0.148115609785683,"BCL3/LGALS1/BDKRB1/APOBEC3D/PSME2/CCL26"
"GO:0007346","regulation of mitotic cell cycle",0.121207218711836,0.780402409506401,0.148115609785683,"TRIP13/PSME2/ASNS"
"GO:0065008","regulation of biological quality",0.121414566369383,0.780402409506401,0.148115609785683,"COCH/BAIAP2L1/BDKRB1/NEB/ARHGAP33/OSM/CCL26/APOH"
"GO:0016032","viral process",0.123573712445863,0.780402409506401,0.148115609785683,"LGALS1/APOBEC3D"
"GO:0044089","positive regulation of cellular component biogenesis",0.123573712445863,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0007049","cell cycle",0.128016815873876,0.780402409506401,0.148115609785683,"TRIP13/HAUS5/CENPM/TGM1/PSME2/ASNS"
"GO:1901990","regulation of mitotic cell cycle phase transition",0.14794025226202,0.780402409506401,0.148115609785683,"TRIP13/PSME2"
"GO:0042981","regulation of apoptotic process",0.154570657743085,0.780402409506401,0.148115609785683,"BCL3/LGALS1/NME1/ASNS/APOH"
"GO:0043207","response to external biotic stimulus",0.166314073250185,0.780402409506401,0.148115609785683,"BCL3/BDKRB1/APOBEC3D/PSME2/CCL26"
"GO:0051707","response to other organism",0.166314073250185,0.780402409506401,0.148115609785683,"BCL3/BDKRB1/APOBEC3D/PSME2/CCL26"
"GO:0008285","negative regulation of cell population proliferation",0.171555757456477,0.780402409506401,0.148115609785683,"OSM/NME1/APOH"
"GO:0030036","actin cytoskeleton organization",0.171555757456477,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0002263","cell activation involved in immune response",0.173213129753743,0.780402409506401,0.148115609785683,"LGALS1/UNC13D"
"GO:0002366","leukocyte activation involved in immune response",0.173213129753743,0.780402409506401,0.148115609785683,"LGALS1/UNC13D"
"GO:0001704","formation of primary germ layer",0.194277148567621,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0001707","mesoderm formation",0.194277148567621,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0001933","negative regulation of protein phosphorylation",0.194277148567621,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0001937","negative regulation of endothelial cell proliferation",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0001938","positive regulation of endothelial cell proliferation",0.194277148567621,0.780402409506401,0.148115609785683,"CCL26"
"GO:0002275","myeloid cell activation involved in immune response",0.194277148567621,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0006308","DNA catabolic process",0.194277148567621,0.780402409506401,0.148115609785683,"NME1"
"GO:0006469","negative regulation of protein kinase activity",0.194277148567621,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",0.194277148567621,0.780402409506401,0.148115609785683,"KDELR3"
"GO:0007020","microtubule nucleation",0.194277148567621,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0007093","mitotic cell cycle checkpoint signaling",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0007127","meiosis I",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0007204","positive regulation of cytosolic calcium ion concentration",0.194277148567621,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0007498","mesoderm development",0.194277148567621,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0008360","regulation of cell shape",0.194277148567621,0.780402409506401,0.148115609785683,"COCH"
"GO:0008652","amino acid biosynthetic process",0.194277148567621,0.780402409506401,0.148115609785683,"ASNS"
"GO:0009067","aspartate family amino acid biosynthetic process",0.194277148567621,0.780402409506401,0.148115609785683,"ASNS"
"GO:0009612","response to mechanical stimulus",0.194277148567621,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0009913","epidermal cell differentiation",0.194277148567621,0.780402409506401,0.148115609785683,"TGM1"
"GO:0010453","regulation of cell fate commitment",0.194277148567621,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0010811","positive regulation of cell-substrate adhesion",0.194277148567621,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0016358","dendrite development",0.194277148567621,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0019079","viral genome replication",0.194277148567621,0.780402409506401,0.148115609785683,"APOBEC3D"
"GO:0019730","antimicrobial humoral response",0.194277148567621,0.780402409506401,0.148115609785683,"CCL26"
"GO:0031032","actomyosin structure organization",0.194277148567621,0.780402409506401,0.148115609785683,"NEB"
"GO:0032507","maintenance of protein location in cell",0.194277148567621,0.780402409506401,0.148115609785683,"KDELR3"
"GO:0032637","interleukin-8 production",0.194277148567621,0.780402409506401,0.148115609785683,"BCL3"
"GO:0032677","regulation of interleukin-8 production",0.194277148567621,0.780402409506401,0.148115609785683,"BCL3"
"GO:0033028","myeloid cell apoptotic process",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0033032","regulation of myeloid cell apoptotic process",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0033047","regulation of mitotic sister chromatid segregation",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0033627","cell adhesion mediated by integrin",0.194277148567621,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0033673","negative regulation of kinase activity",0.194277148567621,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0034367","protein-containing complex remodeling",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0034368","protein-lipid complex remodeling",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0034369","plasma lipoprotein particle remodeling",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0034370","triglyceride-rich lipoprotein particle remodeling",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0034372","very-low-density lipoprotein particle remodeling",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0034392","negative regulation of smooth muscle cell apoptotic process",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0034446","substrate adhesion-dependent cell spreading",0.194277148567621,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway",0.194277148567621,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0042149","cellular response to glucose starvation",0.194277148567621,0.780402409506401,0.148115609785683,"ASNS"
"GO:0045185","maintenance of protein location",0.194277148567621,0.780402409506401,0.148115609785683,"KDELR3"
"GO:0046888","negative regulation of hormone secretion",0.194277148567621,0.780402409506401,0.148115609785683,"OSM"
"GO:0048332","mesoderm morphogenesis",0.194277148567621,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0048333","mesodermal cell differentiation",0.194277148567621,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0048525","negative regulation of viral process",0.194277148567621,0.780402409506401,0.148115609785683,"APOBEC3D"
"GO:0050921","positive regulation of chemotaxis",0.194277148567621,0.780402409506401,0.148115609785683,"CCL26"
"GO:0051279","regulation of release of sequestered calcium ion into cytosol",0.194277148567621,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0051445","regulation of meiotic cell cycle",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0051928","positive regulation of calcium ion transport",0.194277148567621,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0051985","negative regulation of chromosome segregation",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0055001","muscle cell development",0.194277148567621,0.780402409506401,0.148115609785683,"NEB"
"GO:0055006","cardiac cell development",0.194277148567621,0.780402409506401,0.148115609785683,"NEB"
"GO:0055007","cardiac muscle cell differentiation",0.194277148567621,0.780402409506401,0.148115609785683,"NEB"
"GO:0061982","meiosis I cell cycle process",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0071825","protein-lipid complex organization",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0071827","plasma lipoprotein particle organization",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:0097194","execution phase of apoptosis",0.194277148567621,0.780402409506401,0.148115609785683,"NME1"
"GO:0099068","postsynapse assembly",0.194277148567621,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0170034","L-amino acid biosynthetic process",0.194277148567621,0.780402409506401,0.148115609785683,"ASNS"
"GO:0170038","proteinogenic amino acid biosynthetic process",0.194277148567621,0.780402409506401,0.148115609785683,"ASNS"
"GO:1901223","negative regulation of non-canonical NF-kappaB signal transduction",0.194277148567621,0.780402409506401,0.148115609785683,"BCL3"
"GO:1901607","alpha-amino acid biosynthetic process",0.194277148567621,0.780402409506401,0.148115609785683,"ASNS"
"GO:1901798","positive regulation of signal transduction by p53 class mediator",0.194277148567621,0.780402409506401,0.148115609785683,"RPS20"
"GO:1901991","negative regulation of mitotic cell cycle phase transition",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:1903036","positive regulation of response to wounding",0.194277148567621,0.780402409506401,0.148115609785683,"APOH"
"GO:1903305","regulation of regulated secretory pathway",0.194277148567621,0.780402409506401,0.148115609785683,"UNC13D"
"GO:1904427","positive regulation of calcium ion transmembrane transport",0.194277148567621,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:2001251","negative regulation of chromosome organization",0.194277148567621,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0010638","positive regulation of organelle organization",0.199159950645245,0.780402409506401,0.148115609785683,"BAIAP2L1/CCL26"
"GO:0019216","regulation of lipid metabolic process",0.199159950645245,0.780402409506401,0.148115609785683,"NME1/APOH"
"GO:0051726","regulation of cell cycle",0.201653968348469,0.780402409506401,0.148115609785683,"TRIP13/TGM1/PSME2/ASNS"
"GO:0009607","response to biotic stimulus",0.203668213579558,0.780402409506401,0.148115609785683,"BCL3/BDKRB1/APOBEC3D/PSME2/CCL26"
"GO:0042127","regulation of cell population proliferation",0.203668213579558,0.780402409506401,0.148115609785683,"OSM/TGM1/NME1/CCL26/APOH"
"GO:0043067","regulation of programmed cell death",0.203668213579558,0.780402409506401,0.148115609785683,"BCL3/LGALS1/NME1/ASNS/APOH"
"GO:0051128","regulation of cellular component organization",0.206477694841261,0.780402409506401,0.148115609785683,"TRIP13/BAIAP2L1/BDKRB1/NEB/ARHGAP33/HAUS5/CCL26"
"GO:0022603","regulation of anatomical structure morphogenesis",0.208070457856622,0.780402409506401,0.148115609785683,"COCH/ARHGAP33/APOH"
"GO:0006955","immune response",0.212679475472469,0.780402409506401,0.148115609785683,"LGALS1/APOBEC3D/OSM/UNC13D/PSME2/CCL26"
"GO:0032101","regulation of response to external stimulus",0.216831163258196,0.780402409506401,0.148115609785683,"LGALS1/OSM/CCL26/APOH"
"GO:0002697","regulation of immune effector process",0.225574465016766,0.780402409506401,0.148115609785683,"LGALS1/UNC13D"
"GO:0050729","positive regulation of inflammatory response",0.225574465016766,0.780402409506401,0.148115609785683,"LGALS1/OSM"
"GO:0030029","actin filament-based process",0.226993910602707,0.780402409506401,0.148115609785683,"BAIAP2L1/NEB/CCL26"
"GO:0043066","negative regulation of apoptotic process",0.226993910602707,0.780402409506401,0.148115609785683,"BCL3/ASNS/APOH"
"GO:0048523","negative regulation of cellular process",0.238017283683774,0.780402409506401,0.148115609785683,"BCL3/THAP7/TRIP13/LGALS1/GPRC5A/BDKRB1/MORC2/APOBEC3D/OSM/NME1/DNMT3B/ASNS/APOH"
"GO:0007155","cell adhesion",0.243770801998582,0.780402409506401,0.148115609785683,"LGALS1/BAIAP2L1/ITGB4/UNC13D/CCN5"
"GO:0009057","macromolecule catabolic process",0.243770801998582,0.780402409506401,0.148115609785683,"RNF215/NME1/PSME2/RHBDD2/PYGB"
"GO:0022402","cell cycle process",0.248142838270819,0.780402409506401,0.148115609785683,"TRIP13/HAUS5/CENPM/PSME2"
"GO:0000272","polysaccharide catabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"PYGB"
"GO:0002287","alpha-beta T cell activation involved in immune response",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0002292","T cell differentiation involved in immune response",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0002687","positive regulation of leukocyte migration",0.250490370760578,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0002820","negative regulation of adaptive immune response",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0005980","glycogen catabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"PYGB"
"GO:0006638","neutral lipid metabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0006639","acylglycerol metabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0006641","triglyceride metabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0006720","isoprenoid metabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"NME1"
"GO:0006959","humoral immune response",0.250490370760578,0.780402409506401,0.148115609785683,"CCL26"
"GO:0007009","plasma membrane organization",0.250490370760578,0.780402409506401,0.148115609785683,"BAIAP2L1"
"GO:0007051","spindle organization",0.250490370760578,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0007088","regulation of mitotic nuclear division",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0007369","gastrulation",0.250490370760578,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0008217","regulation of blood pressure",0.250490370760578,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0009251","glucan catabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"PYGB"
"GO:0017157","regulation of exocytosis",0.250490370760578,0.780402409506401,0.148115609785683,"UNC13D"
"GO:0030071","regulation of mitotic metaphase/anaphase transition",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0030193","regulation of blood coagulation",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0030195","negative regulation of blood coagulation",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0034390","smooth muscle cell apoptotic process",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0034391","regulation of smooth muscle cell apoptotic process",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0034764","positive regulation of transmembrane transport",0.250490370760578,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0034767","positive regulation of monoatomic ion transmembrane transport",0.250490370760578,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:0035051","cardiocyte differentiation",0.250490370760578,0.780402409506401,0.148115609785683,"NEB"
"GO:0035710","CD4-positive, alpha-beta T cell activation",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0042093","T-helper cell differentiation",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0042326","negative regulation of phosphorylation",0.250490370760578,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0043086","negative regulation of catalytic activity",0.250490370760578,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:0043367","CD4-positive, alpha-beta T cell differentiation",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0045930","negative regulation of mitotic cell cycle",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0046434","organophosphate catabolic process",0.250490370760578,0.780402409506401,0.148115609785683,"NME1"
"GO:0046632","alpha-beta T cell differentiation",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0046718","symbiont entry into host cell",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0048736","appendage development",0.250490370760578,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0050818","regulation of coagulation",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0050819","negative regulation of coagulation",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0051225","spindle assembly",0.250490370760578,0.780402409506401,0.148115609785683,"HAUS5"
"GO:0051235","maintenance of location",0.250490370760578,0.780402409506401,0.148115609785683,"KDELR3"
"GO:0051302","regulation of cell division",0.250490370760578,0.780402409506401,0.148115609785683,"OSM"
"GO:0051651","maintenance of location in cell",0.250490370760578,0.780402409506401,0.148115609785683,"KDELR3"
"GO:0051783","regulation of nuclear division",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0051963","regulation of synapse assembly",0.250490370760578,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0060173","limb development",0.250490370760578,0.780402409506401,0.148115609785683,"ITGB4"
"GO:0061045","negative regulation of wound healing",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0070098","chemokine-mediated signaling pathway",0.250490370760578,0.780402409506401,0.148115609785683,"CCL26"
"GO:0070972","protein localization to endoplasmic reticulum",0.250490370760578,0.780402409506401,0.148115609785683,"KDELR3"
"GO:0072538","T-helper 17 type immune response",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0072539","T-helper 17 cell differentiation",0.250490370760578,0.780402409506401,0.148115609785683,"LGALS1"
"GO:0097006","regulation of plasma lipoprotein particle levels",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:0099175","regulation of postsynapse organization",0.250490370760578,0.780402409506401,0.148115609785683,"ARHGAP33"
"GO:0140013","meiotic nuclear division",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0140719","constitutive heterochromatin formation",0.250490370760578,0.780402409506401,0.148115609785683,"MORC2"
"GO:1900046","regulation of hemostasis",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:1900047","negative regulation of hemostasis",0.250490370760578,0.780402409506401,0.148115609785683,"APOH"
"GO:1901184","regulation of ERBB signaling pathway",0.250490370760578,0.780402409506401,0.148115609785683,"GPRC5A"
"GO:1901222","regulation of non-canonical NF-kappaB signal transduction",0.250490370760578,0.780402409506401,0.148115609785683,"BCL3"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:1903046","meiotic cell cycle process",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:1903169","regulation of calcium ion transmembrane transport",0.250490370760578,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:1903532","positive regulation of secretion by cell",0.250490370760578,0.780402409506401,0.148115609785683,"UNC13D"
"GO:1904064","positive regulation of cation transmembrane transport",0.250490370760578,0.780402409506401,0.148115609785683,"BDKRB1"
"GO:2000241","regulation of reproductive process",0.250490370760578,0.780402409506401,0.148115609785683,"TRIP13"
"GO:0031589","cell-substrate adhesion",0.252274233323185,0.780402409506401,0.148115609785683,"ITGB4/UNC13D"
"GO:0072331","signal transduction by p53 class mediator",0.252274233323185,0.780402409506401,0.148115609785683,"BCL3/RPS20"
"GO:0008283","cell population proliferation",0.257645646705707,0.780402409506401,0.148115609785683,"OSM/TGM1/NME1/CCL26/APOH"
"GO:0043069","negative regulation of programmed cell death",0.265823545231645,0.780402409506401,0.148115609785683,"BCL3/ASNS/APOH"
"GO:0022607","cellular component assembly",0.268226126854385,0.780402409506401,0.148115609785683,"TRIP13/BAIAP2L1/ITGB4/MORC2/NEB/ARHGAP33/HAUS5/NME1/CCL26"
"GO:0048519","negative regulation of biological process",0.272984103459121,0.780402409506401,0.148115609785683,"BCL3/THAP7/TRIP13/LGALS1/GPRC5A/BDKRB1/MORC2/APOBEC3D/OSM/NME1/DNMT3B/ASNS/APOH"
"GO:0008219","cell death",0.274241177682115,0.780402409506401,0.148115609785683,"BCL3/LGALS1/TGM1/NME1/ASNS/APOH"
