"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.22456066285812e-203,0.609969367366721,0.895,0.814,9.51244324455763e-199,"0","ZFP36L2"
4.10534375024328e-182,0.297619502760614,0.979,0.965,9.2440025224228e-178,"0","RPS7"
1.58858134865269e-180,0.392632665541376,0.93,0.898,3.57700862276127e-176,"0","RPL22"
2.0595354319492e-174,0.641872185132691,0.652,0.475,4.63745593212e-170,"0","TRBC2"
1.14147039782417e-165,0.2654408182576,0.99,0.981,2.57024889478068e-161,"0","RPL37A"
5.53646896319635e-152,1.44031217880996,0.328,0.192,1.24664671644292e-147,"0","TNFAIP3"
3.23113918335588e-150,0.414791310922435,0.883,0.857,7.27555609916244e-146,"0","TOMM7"
6.28339723063229e-150,0.98108314744844,0.436,0.283,1.41483255442147e-145,"0","CRIP1"
3.22557647922689e-149,0.455530100136984,0.837,0.795,7.26303055827519e-145,"0","EEF1B2"
1.07191208776882e-148,0.365080630842241,0.914,0.894,2.41362444802905e-144,"0","EEF1D"
4.13070756681699e-133,0.726278483285256,0.685,0.59,9.30111422820182e-129,"0","TSC22D3"
1.08131553702239e-122,0.256271984207424,0.969,0.954,2.43479819471332e-118,"0","UBA52"
1.84639411072986e-119,0.776001840138046,0.546,0.46,4.15752561913042e-115,"0","LDHB"
2.84974952557468e-119,0.251731033027525,0.824,0.651,6.41678100673652e-115,"0","CXCR4"
8.84840514697869e-111,0.62686022257101,0.642,0.58,1.99239538694519e-106,"0","FXYD5"
4.18526422028364e-106,0.464583794033605,0.747,0.709,9.42395944481267e-102,"0","GLTSCR2"
4.24588122074277e-103,0.963518911767348,0.275,0.16,9.56045074474649e-99,"0","GPR183"
6.81761274769115e-99,0.846747452031138,0.59,0.493,1.53512186239762e-94,"0","ANXA1"
1.08040342602006e-98,0.9826996995577,0.255,0.146,2.43274439436936e-94,"0","SIT1"
2.97385666712439e-97,0.287516548009914,0.985,0.962,6.69623305736398e-93,"0","TPT1"
1.50009236566467e-96,0.265737462224374,0.933,0.92,3.37775797976715e-92,"0","RPL24"
2.42215596512125e-94,0.32745765658262,0.94,0.923,5.45396858666352e-90,"0","JUNB"
3.74268929054224e-94,0.400561444368185,0.796,0.645,8.42741347551397e-90,"0","CD69"
2.30232711822383e-93,0.643756942796204,0.564,0.473,5.1841499721046e-89,"0","ZNF90"
