"array_id","CD8+ T cells","CD8+ T cells (exhausted)","Cholangiocytes","Dendritic cells","Endothelial cells","gdT/NK cells","Hepatic stellate cells","Hepatocytes","Kupffer cells","LSEC","Mast cells","Monocytes","NK cells (cytotoxic)","NK cells (liver-resident)","NK/NKT cells","Plasma cells","Proliferating cells"
"VLP115_A",0.386963701237001,0.641809663878441,0.538332779452152,0.614744025434026,1.03225510918791,0.898248270776884,0.710314186106165,1.32270963340819,0.709557556381807,1.29957560747873,1.04623153009384,0.823152410899136,0.633417213780078,0.663910253044785,0.588346514466383,0.931479325080011,0.76433997973784
"VLP116_D",0.74388610297193,0.963831944539967,1.02519628203114,0.972761219423158,1.23619985816103,1.22392130864318,0.924822889926401,1.67127242837439,0.931274922499849,1.39956094016437,1.27442483115954,1.13788679745317,0.930321276626348,0.901935454535237,0.857430139944692,1.01906765552581,1.11615897120695
"VLP119_A",0.421252140516321,0.632602778863069,0.639023107770297,0.607187016664442,0.795831128698801,0.832948442147092,0.681715072389516,1.34807440330459,0.608679251295737,1.02432466756316,0.958086167348548,0.781247150672428,0.640362371409,0.627685462445711,0.591444779530635,0.73933679679127,0.750874055938217
"VLP119_D",0.441075371464712,0.629507459333102,0.653904478110235,0.640658449983646,0.794410355523158,0.800213578818145,0.663324400308513,1.29969808626569,0.60209051591179,0.971385176276904,0.926726617505067,0.781569120476344,0.621846673449617,0.606866395716285,0.576762191177696,0.706732805969559,0.729995502241985
"VLP120_A",0.502613106217119,0.793940420919306,0.735505621921933,0.719084636388296,1.0513890239689,1.08054504964834,0.836060516534239,1.59447351938735,0.745235415771659,1.32152805349561,1.19940858001894,0.964376794635328,0.82384089365646,0.813676700461467,0.762563052956916,0.875608137809316,0.973687865402024
"VLP120_D",0.536943411914743,0.676944695461456,0.752292753177017,0.738738164153936,0.776452066583664,0.83491986219453,0.661777103302146,1.34924004269665,0.666499182886168,1.020375553339,0.972895487980602,0.827767848265737,0.647394372348081,0.636205042754263,0.60101981830291,0.742871864971822,0.752330047753517
"VLP121_A",0.701883170258452,0.938503040470867,0.968281822015536,0.93236209270723,1.23455058433805,1.1864671355666,0.968851974439934,1.7010708800145,0.931881283644827,1.39549337669623,1.24108128156078,1.14599884590914,0.920138159482677,0.885946853792001,0.845803076079018,1.1167290119082,1.09236166827809
"VLP121_D",0.40118834950713,0.670577492455058,0.658117807276033,0.653685300803776,0.965529597634524,0.903787072662007,0.76358032131316,1.42218325323383,0.696075275128063,1.1653009331392,1.02893704051303,0.870108546165589,0.688116934174632,0.677054350002451,0.635670543900628,0.859627614198698,0.819203245426548
