"entrez_id","baseMean","lfc_mle","lfcSE_mle","stat_mle","pvalue_mle","padj_mle","lfc_apeglm","lfcSE_apeglm","gene_symbol"
"54937",16.595536571178,-0.311653506944815,0.234627240112642,-1.32829208916745,0.184081632116548,0.432630767562502,-0.0799999131540242,0.13832466054568,"SOHLH2"
"79573",323.565211418407,0.159813231415265,0.120305724633139,1.32839257568665,0.18404845084679,0.432630767562502,0.0966776372891277,0.103261897056375,"TTC13"
"11035",45.7525617802441,0.397508823546828,0.2994258663434,1.32757008738497,0.184320171823831,0.433051820345114,0.0631118784428343,0.137341760289408,"RIPK3"
"340252",1624.08908220729,-0.195189304799332,0.147040098164097,-1.32745630094385,0.184357786202003,0.433051820345114,-0.098503640700252,0.115741593399199,"ZNF680"
"57003",2242.79943860933,0.102957431721789,0.0775577323548444,1.32749409498895,0.184345291996213,0.433051820345114,0.0758530713930207,0.0706077610873158,"CCDC47"
"6253",42.5883077986237,0.557692470931584,0.42023998366392,1.32708093615764,0.184481910811374,0.433277588282772,0.0439191565819073,0.133060832666898,"RTN2"
"54788",745.585309815888,0.107977478315635,0.081372607604683,1.32695118780267,0.184524830028486,0.433312596156158,0.0809299702599421,0.0738155766207772,"DNAJB12"
"6950",1857.26656943581,0.12728746438248,0.095936518584853,1.32678844573559,0.18457867362213,0.433373242803142,0.0874765115994921,0.08539064889349,"TCP1"
"57731",32.3695470414291,-0.347501654422139,0.261977054368044,-1.32645836201343,0.184687918303396,0.433563927806485,-0.0782325021948025,0.139579865486715,"SPTBN4"
"53841",2251.30983722071,0.297154302202593,0.224062229379684,1.32621327130978,0.184769064600365,0.433622802494075,0.085070796668446,0.141946360510976,"CDHR5"
"84172",726.897726583512,-0.174826794615967,0.131823673842766,-1.32621697999779,0.184767836506155,0.433622802494075,-0.0957577937920343,0.107154137574706,"POLR1B"
"2534",654.514488824698,0.14030176956463,0.105802430612979,1.32607321733324,0.184815446467613,0.433665856486807,0.0898772720297668,0.0924990274819024,"FYN"
"5272",418.625394646905,0.225785467159901,0.170280247262418,1.32596393762539,0.184851642761553,0.433685000794131,0.0891460103017332,0.126895815007775,"SERPINB9"
"39",3093.21377817387,0.577570322000815,0.435684921189776,1.3256605723778,0.18495215274895,0.433855004355589,0.0380352860178915,0.131092993476621,"ACAT2"
"10245",291.822868435478,0.167818061276312,0.126625119961264,1.32531413457021,0.18506698284429,0.43394415014922,0.0934511954574643,0.106342360288435,"TIMM17B"
"3579",55.2990955443592,0.403758363508696,0.30465340517783,1.32530395737089,0.185070356970774,0.43394415014922,0.0620817914034852,0.137358491888478,"CXCR2"
"7407",448.802572122383,0.143629854198666,0.108376005640028,1.32529200859953,0.185074318498475,0.43394415014922,0.0895130628335488,0.0939764380338659,"VARS1"
"112611",252.371124580115,0.181837488819801,0.137235495865515,1.32500332857028,0.185170047317055,0.434102802652349,0.0937414298994488,0.112534318155735,"RWDD2A"
"79908",15.6062293720302,0.449451818604046,0.33923585225749,1.32489480582052,0.185206043879945,0.434121395171237,0.0608551900892663,0.137463878005279,"BTNL8"
"10273",479.524572630618,0.166149739263445,0.12543394158993,1.3245995235215,0.185304014042592,0.434219434814546,0.0948528382646577,0.106228893502724,"STUB1"
"3071",738.155685164452,0.203279123324471,0.15345733295096,1.32466216775338,0.185283226439227,0.434219434814546,0.09428781452374,0.121659758652005,"NCKAP1L"
"92949",101.480956969863,-0.444157819788148,0.335346916110371,-1.32447265339385,0.185346119386628,0.434252313643193,-0.068310311622692,0.139314251637662,"ADAMTSL1"
"1665",1757.96385888918,0.0762405622365743,0.0575699920521628,1.32431080010389,0.185399845127506,0.434312404124226,0.0645052123187021,0.0540154112014709,"DHX15"
"6569",26.768615153944,-0.51342362260359,0.38783950513884,-1.32380434638754,0.185568032280775,0.434640569854487,-0.0586447704154512,0.136820947417052,"SLC34A1"
